trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,energy,land,material,water,CO2_total,CH4_total,N2O_total,NOX_total,Water_total,Employment_total,Energy_total,Land_total,impact_intensity
13192,2019,BR,BR,PIGS9,MEATP,3428.95,148933975.142,721.0,721.0,126336.147,147508239.981,9634.405,6039.755,1108157.206,175567.647,25210.6,31721.62,1946.71,4236.684,163293.465,147508239.981,9634.405,60392.094,43434.280215
4146,2019,BR,BR,DISTR,DISTR,3649.97,147665750.548,721.0,721.0,164246.07,146149343.057,12367.726,5630.707,1156461.169,177701.821,29543.557,57879.298,6711.087,3779.307,165188.129,146149343.057,12367.726,60262.087,40456.702534
18996,2019,BR,BR,WHOLE,BUSIN,4544.21,143285891.058,721.0,721.0,169472.316,141396442.558,22191.783,7221.949,1470768.165,219794.287,27753.363,46097.299,11234.543,5330.428,202656.71,141396442.558,22191.783,32573.118,31531.529366
9933,2019,BR,BR,MACHI,MACHI,4366.41,137560843.858,721.0,721.0,168722.987,135861579.947,19496.94,6693.095,1287029.511,217321.378,32216.881,37157.97,10422.036,5592.395,201967.23,135861579.947,19496.94,96456.13,31504.335108
1801,2019,BR,BR,BUSIN,WHOLE,4989.07,137392633.647,721.0,721.0,196268.21,135329987.456,17904.194,8342.71,1589167.786,250963.291,36533.264,52680.049,8692.254,5457.969,234044.806,135329987.456,17904.194,117299.201,27538.726385
15873,2019,BR,BR,RETA1,PUBLI,3028.42,135529900.12,721.0,721.0,126420.007,134367671.137,14786.934,3595.218,877225.212,140201.611,18956.633,38866.201,7701.45,3986.733,130997.979,134367671.137,14786.934,61546.048,44752.676353
3132,2019,BR,BR,COMPU,FINAN,3634.97,129639833.054,721.0,721.0,145594.712,128264588.134,17003.492,5610.531,1037905.607,169130.579,21786.937,43265.754,8062.112,4703.79,156183.965,128264588.134,17003.492,38660.177,35664.622556
7488,2019,BR,BR,GASDI,CONST,4420.76,129288415.647,721.0,721.0,188395.706,127535594.339,12922.356,7755.392,1329829.97,213917.885,37332.997,54949.369,7298.294,5456.583,196363.497,127535594.339,12922.356,63735.262,29245.744091
2016,2019,BR,BR,CERAM,CONST,4482.2,128119930.488,721.0,721.0,177854.75,126435216.686,14599.106,6542.572,1267476.192,218241.182,23486.194,59915.769,6067.853,5737.163,205561.518,126435216.686,14599.106,82331.99,28584.161904
17765,2019,BR,BR,TEXTI,WEARI,5148.51,127949269.398,721.0,721.0,217694.2,125789972.578,24370.738,7593.001,1648353.257,261285.624,42404.194,66259.335,6932.814,7581.534,249170.935,125789972.578,24370.738,123859.457,24851.708436
8102,2019,BR,BR,HOTEL,BUSIN,2749.75,123261901.207,721.0,721.0,130994.702,122128293.049,11199.618,4860.491,844661.535,141891.812,30537.717,37246.656,5696.031,4093.063,133272.924,122128293.049,11199.618,36507.441,44826.584674
907,2019,BR,BR,BASIC,MOTO1,4354.22,117293546.631,721.0,721.0,174798.246,112864238.877,16006.836,7191.508,4023282.319,208028.845,25181.993,49380.317,11453.061,4808.221,194278.871,112864238.877,16006.836,127018.603,26937.900848
16312,2019,BR,BR,SALEM,LANDT,3235.2,114746300.933,721.0,721.0,115752.064,113450759.11,15495.524,5143.911,1008360.984,150789.339,22001.309,23122.898,6647.22,4979.505,141252.143,113450759.11,15495.524,60929.195,35468.070269
16154,2019,BR,BR,RUBBE,MOTO1,3380.0,114691913.092,721.0,721.0,138281.956,113299595.159,12100.639,5439.632,1081141.704,155354.002,24320.697,41396.471,5278.507,4332.378,146969.737,113299595.159,12100.639,43019.545,33932.518666
8213,2019,BR,BR,HOTEL,PUBLI,2851.43,113444187.128,721.0,721.0,110679.811,112305390.694,9086.873,4939.065,884638.714,129451.971,17213.561,31803.333,4632.221,3294.8,120968.25,112305390.694,9086.873,36349.161,39785.015634
15228,2019,BR,BR,RECRE,POSTT,3512.81,110691315.533,721.0,721.0,129316.945,109438220.257,19049.141,6282.765,920686.712,177759.713,18021.435,33253.44,6879.041,4298.463,166332.244,109438220.257,19049.141,15300.134,31510.760768
8946,2019,BR,BR,KEROS,AIRTR,3660.32,108969889.941,721.0,721.0,159989.676,107683469.649,12049.746,6075.905,924839.279,183465.687,33293.466,43802.897,7992.953,5136.206,173236.406,107683469.649,12049.746,69572.5,29770.59108
15240,2019,BR,BR,RECRE,RECRE,3303.25,108874327.954,721.0,721.0,142069.727,107490612.931,19266.109,6117.039,1058459.887,157802.261,27547.166,39980.82,7172.976,4712.451,149706.735,107490612.931,19266.109,68774.06,32959.760222
3378,2019,BR,BR,CONST,REALE,3095.94,108619547.135,721.0,721.0,118878.327,107345779.91,16873.524,4268.288,978979.217,154767.869,17790.065,32364.325,7891.712,4251.233,145800.495,107345779.91,16873.524,51865.935,35084.512986
15069,2019,BR,BR,REALE,PUBLI,3653.38,106504865.488,721.0,721.0,157021.396,105057858.311,17951.741,5520.124,1091324.941,175188.975,24002.483,47453.188,10925.252,3810.158,163249.053,105057858.311,17951.741,55026.049,29152.419263
14956,2019,BR,BR,REALE,BUSIN,2743.95,105103852.491,721.0,721.0,119777.027,103965752.366,13594.531,4975.169,865993.14,133760.257,27975.64,30456.64,5967.288,3898.906,123251.304,103965752.366,13594.531,43087.026,38303.851197
15128,2019,BR,BR,RECRE,BUSIN,2671.19,104681083.983,721.0,721.0,112360.788,103634553.496,12504.631,4261.066,783532.416,133871.586,26362.933,28826.378,5050.399,3427.037,124909.762,103634553.496,12504.631,39742.335,39188.932267
16204,2019,BR,BR,RUBBE,RUBBE,3606.04,102525010.515,721.0,721.0,139438.842,100961112.544,12619.758,6615.261,1219287.142,185936.968,22898.898,35317.931,7958.294,4011.953,173420.387,100961112.544,12619.758,98986.726,28431.467902
15808,2019,BR,BR,RETA1,HEALT,2672.62,102453731.133,721.0,721.0,106682.915,101315720.006,12560.71,3855.944,882929.958,131981.6,17549.814,30524.568,6562.323,3660.362,121177.56,101315720.006,12560.71,48255.176,38334.567253
15004,2019,BR,BR,REALE,HEALT,2582.88,101003885.73,721.0,721.0,110271.919,99792953.115,7591.309,4017.631,963180.134,125871.622,18666.57,32957.49,8613.824,2628.926,116945.598,99792953.115,7591.309,56515.177,39105.140669
7913,2019,BR,BR,HEALT,PUBLI,2565.48,99980544.175,721.0,721.0,99182.641,99024271.372,8356.712,3484.139,713534.654,131714.657,21147.973,23184.604,2209.487,2977.144,123213.101,99024271.372,8356.712,27753.138,38971.476751
19126,2019,BR,BR,WHOLE,SALEM,2991.42,99255995.82,721.0,721.0,129577.098,98072663.598,17436.158,5809.603,886609.968,143899.394,23737.704,41063.05,6110.728,3988.285,134195.137,98072663.598,17436.158,64139.337,33180.22739
1906,2019,BR,BR,CEMEN,CONST,2925.57,99200350.757,721.0,721.0,111164.696,98040753.896,6853.966,5493.976,909736.822,126347.401,15516.257,31657.378,3318.43,3867.185,118041.726,98040753.896,6853.966,40042.014,33908.04211
17279,2019,BR,BR,SUGAR,SUGA1,2301.45,97833914.723,721.0,721.0,96438.403,96932863.38,6048.918,4419.812,682011.471,112132.739,18804.578,25291.027,4444.761,2588.162,102894.729,96932863.38,6048.918,48136.734,42509.685078
17758,2019,BR,BR,TEXTI,TEXTI,2517.22,97268103.913,721.0,721.0,104073.875,96234685.057,10843.838,4009.011,800385.333,114106.799,18372.27,33021.448,1620.742,3178.758,106948.292,96234685.057,10843.838,46167.785,38641.081794
13739,2019,BR,BR,POSTT,PUBLI,2891.08,96896861.251,721.0,721.0,97701.412,95732718.745,15582.864,4354.17,913117.41,133386.651,15154.836,21558.224,2789.298,3832.476,125518.025,95732718.745,15582.864,68424.012,33515.800756
15810,2019,BR,BR,RETA1,HOTEL,3592.6,96369625.837,721.0,721.0,141297.932,94915564.645,20262.307,5061.723,1110398.711,177040.518,24951.688,37780.587,7418.687,5197.452,165737.859,94915564.645,20262.307,86905.794,26824.479719
13149,2019,BR,BR,PFERT,VEGET,2417.3,95660447.023,721.0,721.0,95096.396,94722083.368,8512.699,4361.358,702590.084,127803.118,17449.551,26267.382,3747.801,3315.613,117067.806,94722083.368,8512.699,24966.03,39573.262327
6877,2019,BR,BR,FOOD5,FOOD5,2195.53,93440619.123,721.0,721.0,94028.294,92459892.707,8268.942,3791.069,545583.173,329054.938,19983.235,24101.679,4489.704,3110.785,306316.636,92459892.707,8268.942,20395.157,42559.481821
19047,2019,BR,BR,WHOLE,HEALT,1974.25,93108455.15,721.0,721.0,81479.543,92268929.238,9741.013,3687.353,648871.873,95746.131,13824.013,23128.498,5268.78,2630.527,89855.988,92268929.238,9741.013,41520.706,47161.430999
12816,2019,BR,BR,PAPER,PAPER,1973.74,92933375.283,721.0,721.0,70976.368,92164391.098,9616.403,3378.929,591014.509,93997.975,10753.885,20229.096,1233.786,2078.031,84807.364,92164391.098,9616.403,47307.446,47084.912543
14989,2019,BR,BR,REALE,FINAN,2572.97,92693463.364,721.0,721.0,106334.283,91581198.388,14238.068,3501.788,859546.341,128644.496,14612.345,35970.395,2681.839,3496.41,120604.339,91581198.388,14238.068,65933.143,36025.862472
1686,2019,BR,BR,BUSIN,FOOD5,2775.8,91914897.199,721.0,721.0,101422.759,90762995.986,14945.186,3677.082,902481.17,129375.016,15687.706,25310.671,3922.366,3327.989,118042.14,90762995.986,14945.186,35314.977,33112.939404
1723,2019,BR,BR,BUSIN,MOTO1,3394.01,91838264.097,721.0,721.0,129100.947,90473959.246,15270.094,4713.782,1043485.219,171734.809,24033.381,33376.804,5143.325,4043.986,162254.977,90473959.246,15270.094,51279.103,27058.925606
15108,2019,BR,BR,REALE,WHOLE,2305.24,88178094.923,721.0,721.0,99774.9,87247705.155,11424.395,4052.602,712826.951,102310.92,15625.3,30577.993,8356.398,2260.544,97046.81,87247705.155,11424.395,38022.296,38251.156028
3210,2019,BR,BR,COMPU,PUBLI,3565.21,87282176.929,721.0,721.0,155394.857,85815358.471,19497.238,6420.169,1109228.476,176277.718,30991.348,45792.228,8490.58,3610.965,162630.981,85815358.471,19497.238,62876.18,24481.636966
1667,2019,BR,BR,BUSIN,EDUCA,3782.68,86724891.143,721.0,721.0,149871.653,85108760.258,18001.078,5377.383,1274720.979,168159.793,22797.874,47645.77,3315.359,4243.333,156759.744,85108760.258,18001.078,59408.764,22926.837888
19106,2019,BR,BR,WHOLE,POSTT,2538.4,85679658.291,721.0,721.0,92703.213,84742545.749,13079.096,4576.256,701063.964,125690.012,11359.052,22286.972,7901.283,3300.131,116239.264,84742545.749,13079.096,19074.41,33753.410925
6158,2019,BR,BR,FINAN,RETA1,2636.58,85202050.765,721.0,721.0,120323.654,84127990.352,9017.035,4107.617,813794.738,126817.369,25172.978,36019.29,5698.598,3605.158,117128.803,84127990.352,9017.035,39388.617,32315.367167
15776,2019,BR,BR,RETA1,DAIRY,1984.22,85126867.554,721.0,721.0,80215.202,84353090.308,12159.675,3153.743,580735.015,97513.611,10966.159,23821.961,3282.033,3374.418,90921.654,84353090.308,12159.675,15526.572,42901.930005
6046,2019,BR,BR,FINAN,CONST,2604.39,84798964.015,721.0,721.0,101085.372,83754502.882,7411.027,4753.752,802154.169,129056.814,13413.917,28943.131,4506.675,3381.788,120105.368,83754502.882,7411.027,25260.007,32560.009835
839,2019,BR,BR,BASIC,BASIC,2326.34,84424129.858,721.0,721.0,94652.713,81693505.43,18638.527,3101.678,2496082.393,118149.117,15807.287,25246.574,6376.477,2919.107,110229.012,81693505.43,18638.527,85386.639,36290.537865
1755,2019,BR,BR,BUSIN,POSTT,3090.29,83955080.271,721.0,721.0,122234.866,82594749.786,15943.992,5109.416,1063740.245,153301.966,26613.676,29168.391,4278.289,3757.156,143991.816,82594749.786,15943.992,46243.821,27167.379201
3373,2019,BR,BR,CONST,PUBLI,3281.06,83919520.167,721.0,721.0,143551.223,82666406.793,7258.817,4621.267,932303.256,165378.811,33578.999,40387.756,2904.226,4432.464,155478.966,82666406.793,7258.817,20838.952,25576.95384
3808,2019,BR,BR,CRUDE,LIQUE,1989.69,83796878.751,721.0,721.0,161084.18,81518853.6,14310.537,3060.023,2009568.252,90002.158,39544.323,73683.405,8698.684,2547.936,82589.074,81518853.6,14310.537,72616.299,42115.54501
3804,2019,BR,BR,CRUDE,HEAVY,1943.21,83207202.805,721.0,721.0,166265.709,81151210.912,12463.65,3169.946,1779360.554,94732.033,46366.211,65913.267,16193.925,2463.998,89432.103,81151210.912,12463.65,107947.109,42819.459968
13660,2019,BR,BR,POSTT,FINAN,2566.06,81057921.813,721.0,721.0,88163.732,79895071.336,14344.978,4104.106,933677.266,122560.396,14440.941,18843.049,3736.914,3045.748,115560.714,79895071.336,14344.978,57834.079,31588.474865
1775,2019,BR,BR,BUSIN,SALEM,1715.4,79441475.339,721.0,721.0,73541.232,78773271.102,6541.287,2966.646,499114.769,86040.303,14886.294,21857.772,3844.323,1889.569,79874.85,78773271.102,6541.287,37008.709,46310.758621
10056,2019,BR,BR,MEAT1,MEAT1,2370.52,79288613.984,721.0,721.0,101336.982,78313191.666,8969.386,3899.763,749611.298,111604.89,18793.596,26359.261,9283.745,2529.954,102622.934,78313191.666,8969.386,53195.858,33447.772634
17367,2019,BR,BR,SUPPO,LANDT,2157.25,76266047.255,721.0,721.0,82707.991,75414378.993,8356.948,3512.174,653605.225,103485.925,14896.954,20010.869,6410.224,1884.204,96612.19,75414378.993,8356.948,50106.264,35353.365282
15779,2019,BR,BR,RETA1,EDUCA,2233.53,75776994.329,721.0,721.0,81479.875,74803602.821,9598.875,2788.234,773242.833,106281.691,17122.83,10771.671,8117.573,2556.819,99926.456,74803602.821,9598.875,39724.382,33927.009858
1636,2019,BR,BR,BUSIN,BEVER,2192.27,75396250.804,721.0,721.0,91607.119,74491863.376,10836.969,3211.984,688043.76,110687.596,15657.885,23904.209,4901.422,3069.933,103478.99,74491863.376,10836.969,16070.284,34391.863595
6050,2019,BR,BR,FINAN,CRUDE,1582.77,73176119.71,721.0,721.0,62370.631,72539145.453,8894.005,2946.78,486171.993,76590.848,12672.459,14516.036,3780.487,1738.398,72625.59,72539145.453,8894.005,9644.945,46232.945854
6187,2019,BR,BR,FINAN,WHOLE,1878.5,71891131.319,721.0,721.0,76660.483,71095363.22,5055.841,3110.675,617278.527,93662.572,14890.603,21727.131,1261.182,2494.448,89668.273,71095363.22,5055.841,33073.404,38270.49844
9893,2019,BR,BR,MACHI,CRUDE,2035.88,71293321.786,721.0,721.0,79309.016,70505961.323,9988.342,3063.356,593341.68,101658.068,12133.339,21245.143,5390.635,2329.467,95297.742,70505961.323,9988.342,26411.355,35018.430254
9021,2019,BR,BR,LANDT,FOOD5,2142.78,69414058.285,721.0,721.0,85122.997,68615320.544,7842.123,3569.273,595967.843,106235.504,16693.12,20196.932,4760.575,2716.785,97925.163,68615320.544,7842.123,25389.141,32394.393398
9058,2019,BR,BR,LANDT,MOTO1,1735.67,69366658.084,721.0,721.0,59268.622,68705542.419,6359.393,2794.878,509916.836,82775.937,6161.907,13748.348,4984.537,1823.924,77315.754,68705542.419,6359.393,37309.569,39965.349452
15757,2019,BR,BR,RETA1,BUSIN,1839.27,69284981.464,721.0,721.0,85648.528,68562928.272,8368.723,3147.818,532907.207,91980.916,17777.734,23590.557,7126.875,2581.684,87679.008,68562928.272,8368.723,30561.903,37669.826325
19058,2019,BR,BR,WHOLE,LANDT,2282.76,68712584.983,721.0,721.0,95626.258,67806125.14,11674.181,3430.108,679004.399,116724.897,23416.513,21274.967,6032.003,2663.739,110380.297,67806125.14,11674.181,59453.006,30100.661034
1658,2019,BR,BR,BUSIN,COMPU,2084.5,68616454.569,721.0,721.0,82846.128,67791759.449,10202.007,3550.915,622318.424,105777.645,18204.989,19530.416,4192.217,2387.262,99308.219,67791759.449,10202.007,32746.023,32917.464413
3807,2019,BR,BR,CRUDE,KEROS,1659.06,67022429.114,721.0,721.0,137653.164,65374095.586,6235.723,2494.229,1420584.123,81366.289,34734.879,59823.114,10489.786,2148.354,75028.552,65374095.586,6235.723,85854.274,40397.833179
10470,2019,BR,BR,MEDIC,HEALT,1747.2,66220484.981,721.0,721.0,75723.325,65470129.911,8502.843,2837.3,583918.992,79372.609,15436.49,20170.158,5856.914,2129.626,75411.579,65470129.911,8502.843,29558.987,37900.918602
6150,2019,BR,BR,FINAN,RAILW,1616.04,65707365.991,721.0,721.0,66230.102,65021514.063,6944.375,2457.115,530628.317,79592.019,11994.346,17944.154,5342.479,1885.876,74049.532,65021514.063,6944.375,35684.474,40659.492334
16366,2019,BR,BR,SALEM,PUBLI,1750.79,64672939.285,721.0,721.0,73909.464,63960232.796,7728.486,2521.614,544078.375,84468.551,16906.548,20110.107,3213.807,2071.652,79310.484,63960232.796,7728.486,25224.549,36939.289855
19041,2019,BR,BR,WHOLE,FURNI,1526.7,64081177.544,721.0,721.0,63019.14,63483318.777,5642.037,2266.89,447806.623,79124.077,11079.657,18976.53,2436.057,1720.239,74086.467,63483318.777,5642.037,18032.003,41973.653988
10921,2019,BR,BR,MOTOR,LIQUE,1708.25,64063926.33,721.0,721.0,75302.461,63374540.553,10135.735,2710.9,513756.568,87480.112,13977.629,23096.155,2807.605,1993.6,83472.084,63374540.553,10135.735,24189.6,37502.664323
15771,2019,BR,BR,RETA1,CONST,3015.98,63187812.687,721.0,721.0,121538.307,61992837.38,15563.277,5506.975,907753.674,144613.074,21056.303,32539.968,6687.031,3050.906,137386.202,61992837.38,15563.277,69375.466,20951.005208
867,2019,BR,BR,BASIC,FABRI,1892.86,63086568.746,721.0,721.0,80961.652,61128718.537,10616.191,2897.554,1767011.533,96363.279,17733.694,23911.474,1759.913,2442.071,88110.83,61128718.537,10616.191,75373.785,33328.702992
655,2019,BR,BR,AUXIL,AUXIL,1728.91,63002941.069,721.0,721.0,70922.826,62296102.499,10644.774,3303.931,538564.377,83402.662,13320.272,21469.015,2103.944,2602.598,77548.405,62296102.499,10644.774,34656.738,36440.84485
6324,2019,BR,BR,FISHF,FISH5,1311.32,62178793.183,721.0,721.0,49115.207,61638092.071,5054.467,1672.179,422396.569,62462.69,9013.96,13094.318,1933.942,1672.621,57927.149,61638092.071,5054.467,27548.886,47416.94871
