trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,energy,land,material,water,CO2_total,CH4_total,N2O_total,NOX_total,Water_total,Employment_total,Energy_total,Land_total,impact_intensity
16343,2019,AU,AU,RETA1,HOTEL,4477.09,137536454.762,721.0,721.0,173748.86,135869225.344,17263.67,7085.024,1249123.905,220007.959,36360.495,42619.456,6590.119,6022.753,205331.954,135869225.344,17263.67,73217.159,30720.055831
15954,2019,AU,AU,RENTI,CONST,4341.63,136898233.839,721.0,721.0,161917.273,135093016.587,21202.478,6899.996,1405201.606,209995.9,26516.124,44042.29,10733.709,5092.798,193622.313,135093016.587,21202.478,31121.015,31531.529365
11434,2019,AU,AU,NATUR,ELEC2,4211.14,132669165.746,721.0,721.0,162723.18,131030327.839,18803.627,6455.088,1241262.606,209593.407,31071.245,35836.628,10051.427,5393.528,194785.254,131030327.839,18803.627,93026.14,31504.335108
1883,2019,AU,AU,BUSIN,HEALT,3681.55,131301091.172,721.0,721.0,147460.422,129908223.299,17221.381,5682.427,1051205.756,171297.888,22066.124,43820.179,8165.423,4764.067,158185.37,129908223.299,17221.381,39155.584,35664.622556
3031,2019,AU,AU,COLLE,COLLE,2854.46,127744724.542,721.0,721.0,119158.127,126649256.891,13937.535,3388.7,826835.208,132148.081,17867.717,36633.629,7259.06,3757.725,123473.129,126649256.891,13937.535,58010.69,44752.676353
9024,2019,AU,AU,INSUR,INSUR,5172.27,124331297.183,721.0,721.0,206010.029,122130555.636,22506.347,8084.211,1721379.082,242761.878,29216.624,67470.732,4811.298,5995.818,225013.823,122130555.636,22506.347,106281.188,24038.05238
16632,2019,AU,AU,RUBBE,CONST,4219.29,123396275.585,721.0,721.0,179809.833,121723336.675,12333.438,7401.951,1269224.815,204168.874,35631.597,52445.127,6965.685,5207.907,187414.504,121723336.675,12333.438,60830.616,29245.744091
8568,2019,AU,AU,HOTEL,BUSIN,4476.72,123283167.184,721.0,721.0,176112.546,121432343.391,16065.532,7485.96,1425969.01,225190.744,32781.499,47270.098,7799.607,4897.466,210009.694,121432343.391,16065.532,105253.219,27538.726385
1843,2019,AU,AU,BUSIN,COMPU,4240.26,121204278.357,721.0,721.0,168254.514,119610501.964,13811.076,6189.418,1199060.416,206460.969,22218.457,56681.638,5740.323,5427.483,194465.727,119610501.964,13811.076,77887.877,28584.161904
1996,2019,AU,AU,CATTL,CATTL,2676.59,119982388.272,721.0,721.0,127509.45,118878940.956,10901.64,4731.173,822188.424,138116.63,29725.229,36255.67,5544.482,3984.163,129727.057,118878940.956,10901.64,35536.122,44826.584674
6673,2019,AU,AU,FINAN,PUBLI,3353.14,113780485.64,721.0,721.0,137183.064,112399232.104,12004.478,5396.404,1072550.146,154119.443,24127.426,41067.504,5236.56,4297.949,145801.806,112399232.104,12004.478,42677.68,33932.518666
15374,2019,AU,AU,RAWMI,DAIRY,3783.85,112647451.058,721.0,721.0,165389.074,111317616.119,12456.406,6280.957,956051.14,189657.363,34417.068,45281.175,8262.703,5309.545,179082.86,111317616.119,12456.406,71920.462,29770.59108
15520,2019,AU,AU,REALE,CONST,4522.08,112381413.682,721.0,721.0,191206.89,110484843.032,21405.499,6669.144,1447794.662,229494.455,37244.787,58197.423,6089.284,6659.073,218853.785,110484843.032,21405.499,108789.218,24851.708435
1092,2019,AU,AU,BEVER,HOTEL,3150.21,111731869.641,721.0,721.0,112711.211,110470362.221,15088.451,5008.779,981870.937,146828.043,21423.326,22515.45,6472.595,4848.691,137541.392,110470362.221,15088.451,59328.561,35468.070269
13898,2019,AU,AU,POSTT,BUSIN,3345.93,110281050.521,721.0,721.0,143905.354,108879457.057,19515.039,6196.075,1072135.833,159841.162,27903.092,40497.397,7265.655,4773.339,151641.037,108879457.057,19515.039,69662.663,32959.760222
15656,2019,AU,AU,REALE,WHOLE,3116.15,109328605.142,721.0,721.0,119654.354,108046522.887,16983.672,4296.151,985369.9,155778.179,17906.197,32575.596,7943.228,4278.985,146752.267,108046522.887,16983.672,52204.511,35084.512986
18105,2019,AU,AU,SUPPO,WHOLE,3735.78,108907024.835,721.0,721.0,160562.929,107427381.198,18356.632,5644.628,1115939.182,179140.267,24543.846,48523.469,11171.665,3896.094,166931.047,107427381.198,18356.632,56267.131,29152.419263
11393,2019,AU,AU,NATUR,ALUM1,3438.68,108355422.837,721.0,721.0,126588.0,107128771.335,18647.151,6150.181,901257.677,174008.492,17641.133,32551.701,6733.875,4207.754,162822.174,107128771.335,18647.151,14977.259,31510.760768
17241,2019,AU,AU,SEACO,SEACO,2698.76,107370208.791,721.0,721.0,104753.841,106292385.29,8600.348,4674.62,837273.781,122520.911,16291.921,30100.533,4384.205,3118.391,114491.422,106292385.29,8600.348,34402.971,39785.015633
1868,2019,AU,AU,BUSIN,FINAN,3996.5,105188141.219,721.0,721.0,160437.734,103591901.804,7345.899,6600.691,1230916.811,190938.281,23113.172,45323.488,10512.137,4413.203,178317.932,103591901.804,7345.899,41813.442,26320.065362
19831,2019,AU,AU,WHOLE,HOTEL,2662.51,101984386.849,721.0,721.0,116222.064,100880065.356,13191.047,4827.507,840290.601,129790.274,27145.327,29552.692,5790.18,3783.187,119593.225,100880065.356,13191.047,41808.21,38303.851196
13912,2019,AU,AU,POSTT,CONST,2598.44,101830089.161,721.0,721.0,109300.636,100812060.987,12164.066,4145.016,762192.87,130225.586,25644.937,28041.29,4912.851,3333.701,121507.838,100812060.987,12164.066,38659.95,39188.932267
3365,2019,AU,AU,CONST,BUSIN,3564.93,101356192.87,721.0,721.0,137849.195,99810123.831,12475.889,6539.845,1205386.882,183817.228,22637.844,34915.295,7867.567,3966.216,171443.34,99810123.831,12475.889,97858.246,28431.467903
15561,2019,AU,AU,REALE,HOTEL,2642.18,101286826.905,721.0,721.0,105467.842,100161777.239,12417.649,3812.027,872873.763,130478.386,17349.929,30176.906,6487.581,3618.672,119797.399,100161777.239,12417.649,47705.57,38334.567253
18083,2019,AU,AU,SUPPO,SEACO,2494.58,97550901.809,721.0,721.0,106502.092,96381366.916,7331.788,3880.282,930252.238,121568.493,18028.423,31830.784,8319.346,2539.052,112947.62,96381366.916,7331.788,54583.113,39105.140669
18019,2019,AU,AU,SUPPO,LANDT,3545.05,95094121.827,721.0,721.0,139427.778,93659305.919,19994.125,4994.728,1095701.985,174697.292,24621.439,37280.541,7320.497,5128.661,163544.229,93659305.919,19994.125,85755.549,26824.479719
1948,2019,AU,AU,BUSIN,RECRE,3436.76,92995033.167,721.0,721.0,130727.066,91613543.913,15462.432,4773.156,1056628.667,173897.932,24336.098,33797.209,5208.109,4094.923,164298.696,91613543.913,15462.432,51925.0,27058.925606
3513,2019,AU,AU,CONST,WHOLE,2185.88,92921070.419,721.0,721.0,91595.636,92065266.421,5745.165,4197.866,647763.468,106501.862,17860.284,24021.008,4221.562,2458.194,97727.75,92065266.421,5745.165,45719.491,42509.685078
15618,2019,AU,AU,REALE,PUBLI,2734.81,92732052.644,721.0,721.0,103916.27,91648066.586,6407.057,5135.745,850417.99,118108.996,14504.529,29593.178,3102.054,3615.027,110344.887,91648066.586,6407.057,37431.099,33908.04211
16236,2019,AU,AU,RESEA,RESEA,2754.5,91394936.347,721.0,721.0,119314.612,90305323.853,16055.217,5349.483,816390.596,132502.585,21857.682,37810.863,5626.759,3672.413,123566.903,90305323.853,16055.217,59059.512,33180.22739
9082,2019,AU,AU,INSUR,REALE,2329.55,90786003.665,721.0,721.0,90061.479,89917672.862,7588.201,3163.726,647915.655,119601.743,19203.136,21052.471,2006.296,2703.356,111882.018,89917672.862,7588.201,25200.868,38971.476751
14009,2019,AU,AU,POSTT,PUBLI,2707.5,90744030.549,721.0,721.0,91497.493,89653809.65,14593.371,4077.686,855135.586,124916.763,14192.523,20189.303,2612.181,3589.118,117547.785,89653809.65,14593.371,64079.172,33515.800757
1952,2019,AU,AU,BUSIN,RESEA,2486.66,89584071.174,721.0,721.0,102767.311,88509117.006,13760.454,3384.321,830712.952,124329.13,14122.175,34763.772,2591.877,3379.123,116558.679,88509117.006,13760.454,63721.423,36025.862472
8336,2019,AU,AU,HEALT,INSUR,2696.91,89302617.409,721.0,721.0,98540.259,88183453.961,14520.434,3572.577,876832.082,125698.096,15241.851,24591.326,3810.889,3233.406,114687.307,88183453.961,14520.434,34311.303,33112.939404
16341,2019,AU,AU,RETA1,HEALT,2253.56,89180721.05,721.0,721.0,88654.877,88305919.081,7936.076,4065.934,654998.929,119146.153,16267.575,24488.115,3493.937,3091.024,109138.016,88305919.081,7936.076,23274.913,39573.262327
6550,2019,AU,AU,FINAN,AUXIL,2286.07,88336217.856,721.0,721.0,94517.032,87397695.262,9848.076,3640.873,726887.955,103628.657,16685.191,29989.171,1471.914,2886.861,97127.499,87397695.262,9848.076,41928.313,38641.081794
8278,2019,AU,AU,HEALT,BUSIN,3784.34,86762949.694,721.0,721.0,149937.423,85146109.582,18008.977,5379.743,1275280.38,168233.589,22807.879,47666.679,3316.814,4245.195,156828.537,85146109.582,18008.977,59434.835,22926.837888
14470,2019,AU,AU,PRINT,EDUCA,2023.11,85900370.934,721.0,721.0,86644.037,85198805.543,7619.563,3493.348,502737.277,101071.167,18413.906,22208.919,4137.117,2866.488,94086.963,85198805.543,7619.563,18793.478,42459.565191
17939,2019,AU,AU,SUPPO,AIRTR,3467.22,84883221.323,721.0,721.0,151123.82,83456718.454,18961.356,6243.71,1078741.268,171432.715,30139.549,44533.626,8257.215,3511.717,158161.059,83456718.454,18961.356,61148.024,24481.636967
8590,2019,AU,AU,HOTEL,EDUCA,2204.39,84320465.838,721.0,721.0,95409.932,83430778.906,10924.599,3875.308,681642.086,97835.006,14941.722,29240.262,7990.821,2161.649,92801.191,83430778.906,10924.599,36358.89,38251.156029
19776,2019,AU,AU,WHOLE,BUSIN,1785.36,84200132.448,721.0,721.0,73683.838,83440929.723,8809.023,3334.558,586789.863,86585.444,12501.375,20915.637,4764.68,2378.846,81258.851,83440929.723,8809.023,37548.136,47161.430999
3231,2019,AU,AU,COMPU,FINAN,1783.9,83994775.486,721.0,721.0,64149.657,83299754.415,8691.47,3053.934,534169.031,84956.979,9719.545,18283.403,1115.117,1878.16,76650.347,83299754.415,8691.47,42757.279,47084.912543
8621,2019,AU,AU,HOTEL,HEALT,3274.43,83749944.963,721.0,721.0,143261.151,82499363.741,7244.149,4611.929,930419.362,165044.632,33511.146,40306.145,2898.358,4423.507,155164.792,82499363.741,7244.149,20796.843,25576.95384
6711,2019,AU,AU,FINAN,WHOLE,2563.03,82825255.51,721.0,721.0,116967.107,81781157.072,8765.496,3993.031,791093.131,123279.673,24470.752,35014.496,5539.63,3504.588,113861.38,81781157.072,8765.496,38289.833,32315.367167
1885,2019,AU,AU,BUSIN,HOTEL,2538.64,82658143.369,721.0,721.0,98533.387,81640050.528,7223.929,4633.739,781903.117,125798.667,13075.272,28212.438,4392.9,3296.412,117073.208,81640050.528,7223.929,24622.298,32560.009836
3303,2019,AU,AU,COMPU,PUBLI,2249.66,80023154.394,721.0,721.0,91532.804,79000752.868,9012.085,2999.442,804602.468,114254.728,15286.253,24414.405,6166.298,2822.888,106595.682,79000752.868,9012.085,29013.947,35571.221604
3387,2019,AU,AU,CONST,EDUCA,2874.31,78087469.711,721.0,721.0,113691.886,76822212.561,14829.668,4752.32,989395.566,142587.71,24753.649,27129.815,3979.28,3494.569,133928.245,76822212.561,14829.668,43011.846,27167.379201
1966,2019,AU,AU,BUSIN,SUPPO,2292.11,77366530.714,721.0,721.0,83708.621,76520342.159,11810.088,4132.242,633042.752,113494.853,10256.932,20124.563,7134.656,2979.933,104961.07,76520342.159,11810.088,17223.702,33753.410924
17249,2019,AU,AU,SEACO,SUPPO,1785.68,76609118.371,721.0,721.0,72188.912,75912764.865,10942.984,2838.182,522626.978,87756.451,9868.891,21438.348,2953.635,3036.775,81824.082,75912764.865,10942.984,13972.991,42901.930005
6620,2019,AU,AU,FINAN,INSUR,2415.94,76315859.966,721.0,721.0,83005.965,75221038.73,13505.766,3864.007,879055.148,115390.35,13596.115,17740.691,3518.296,2867.565,108800.165,75221038.73,13505.766,54450.662,31588.474865
15680,2019,AU,AU,RECRE,BUSIN,2250.85,75285919.033,721.0,721.0,96221.228,74359738.564,8516.588,3702.893,711768.974,105970.785,17844.846,25028.577,8815.077,2402.235,97442.262,74359738.564,8516.588,50510.393,33447.772634
8292,2019,AU,AU,HEALT,CONST,1794.82,74301543.791,721.0,721.0,71984.312,73534906.854,6454.483,2760.325,604250.46,81187.358,11890.452,22155.62,2615.579,2298.391,74500.31,73534906.854,6454.483,23189.283,41397.769019
8582,2019,AU,AU,HOTEL,CONST,1715.65,72334759.998,721.0,721.0,71176.13,71647981.948,5502.046,2798.729,523662.726,83638.42,13645.495,19398.16,4765.844,2175.451,78959.139,71647981.948,5502.046,33118.076,42161.722961
15559,2019,AU,AU,REALE,HEALT,2111.92,71651130.66,721.0,721.0,77043.504,70730737.832,9076.241,2636.422,731141.737,100494.924,16190.536,10185.181,7675.592,2417.606,94485.716,70730737.832,9076.241,37561.491,33927.009858
8680,2019,AU,AU,HOTEL,PUBLI,1984.3,70151682.729,721.0,721.0,76077.166,69368294.002,7686.959,3230.598,601204.704,95189.301,13702.642,18406.568,5896.307,1733.144,88866.645,69368294.002,7686.959,46089.169,35353.365282
17969,2019,AU,AU,SUPPO,CONST,1985.41,68281949.901,721.0,721.0,82963.18,67462899.399,9814.406,2908.905,623120.766,100243.246,14180.425,21648.636,4438.929,2780.258,93714.835,67462899.399,9814.406,14553.911,34391.863595
9439,2019,AU,AU,LANDT,WHOLE,1443.02,66827350.905,721.0,721.0,61863.978,66265247.561,5502.628,2495.587,419862.769,72378.383,12522.572,18387.083,3233.902,1589.533,67191.912,66265247.561,5502.628,31132.277,46310.758621
1819,2019,AU,AU,BUSIN,AUXIL,2160.53,65033381.184,721.0,721.0,90505.966,64175457.581,11049.089,3246.444,642647.223,110474.882,22162.68,20135.802,5709.021,2521.11,104470.003,64175457.581,11049.089,56269.604,30100.661034
10017,2019,AU,AU,MACHI,CONST,1802.39,63116868.506,721.0,721.0,70213.263,62419808.451,8842.804,2712.028,525292.803,89999.158,10741.797,18808.591,4772.397,2062.307,84368.282,62419808.451,8842.804,23382.302,35018.430254
18078,2019,AU,AU,SUPPO,RETA1,1935.45,62697728.701,721.0,721.0,76886.71,61976274.815,7083.339,3223.919,538303.494,95956.424,15077.935,18242.728,4299.954,2453.916,88450.171,61976274.815,7083.339,22932.551,32394.393397
4182,2019,AU,AU,DIST1,BITUM,1616.75,61873828.352,721.0,721.0,65978.619,61188942.5,4351.36,2677.234,531266.999,80611.639,12815.748,18699.675,1085.449,2146.872,77173.905,61188942.5,4351.36,28464.96,38270.498439
16333,2019,AU,AU,RETA1,FOOD5,1603.61,60407710.192,721.0,721.0,74674.646,59778171.452,7296.464,2744.498,464627.448,80195.684,15499.928,20567.972,6213.73,2250.901,76444.967,59778171.452,7296.464,26646.1,37669.826324
712,2019,AU,AU,AUXIL,CONST,1831.71,60295248.74,721.0,721.0,72799.272,59570565.46,8964.797,3120.291,546849.067,92949.854,15997.247,17161.938,3683.822,2097.756,87264.984,59570565.46,8964.797,28774.871,32917.464413
15612,2019,AU,AU,REALE,POSTT,1468.99,58708698.692,721.0,721.0,50162.193,58149161.28,5382.293,2365.454,431569.788,70057.686,5215.15,11635.959,4218.679,1543.684,65436.442,58149161.28,5382.293,31577.076,39965.349452
1826,2019,AU,AU,BUSIN,BITUM,1267.75,58611817.107,721.0,721.0,49956.954,58101620.354,7123.824,2360.28,389408.786,61346.909,10150.249,11626.898,3028.054,1392.403,58170.86,58101620.354,7123.824,7725.304,46232.945854
13911,2019,AU,AU,POSTT,COMPU,2790.9,58472160.435,721.0,721.0,112468.007,57366365.109,14401.803,5095.994,840008.796,133820.724,19484.889,30111.538,6187.983,2823.22,127133.188,57366365.109,14401.803,64198.034,20951.005208
1495,2019,AU,AU,BITUM,ELEC1,2211.31,58226374.295,721.0,721.0,93206.304,57351151.048,7854.183,3198.168,664200.297,106764.295,16303.837,27471.849,4175.304,3078.102,99204.633,57351151.048,7854.183,43001.643,26331.167631
3995,2019,AU,AU,CRUDE,MOTOR,2159.01,57438756.538,721.0,721.0,175806.391,55257641.689,17416.018,3378.7,1874639.918,109873.821,53484.365,63985.81,15010.698,2862.549,101659.343,55257641.689,17416.018,103327.338,26604.210512
10898,2019,AU,AU,MEMBE,BUSIN,1480.31,56105108.815,721.0,721.0,64156.362,55469372.715,7204.009,2403.894,494723.628,67248.207,13078.521,17089.106,4962.253,1804.319,63892.236,55469372.715,7204.009,25043.764,37900.918602
15940,2019,AU,AU,RENTI,BUSIN,1510.55,55798644.291,721.0,721.0,63767.751,55183734.0,6667.998,2175.603,469420.998,72877.94,14586.665,17350.637,2772.815,1787.384,68427.653,55183734.0,6667.998,21763.285,36939.289855
16438,2019,AU,AU,RETA1,WHOLE,1688.25,55211778.374,721.0,721.0,72210.047,54520967.779,4734.313,2584.341,525335.07,85946.824,15816.758,21326.746,1569.674,2178.094,78586.43,54520967.779,4734.313,23640.277,32703.555975
6583,2019,AU,AU,FINAN,EDUCA,1830.02,53782023.467,721.0,721.0,75592.004,53053979.375,8178.999,3028.756,551333.266,89911.067,12473.555,24832.787,2833.956,2542.628,84179.949,53053979.375,8178.999,43763.175,29388.762673
4554,2019,AU,AU,EDUCA,EDUCA,1417.42,53157026.465,721.0,721.0,62482.198,52585008.793,8410.124,2249.369,426289.381,72586.601,11597.934,19164.029,2329.609,1654.189,69260.94,52585008.793,8410.124,20071.315,37502.664323
14448,2019,AU,AU,PRINT,BUSIN,1332.19,52998385.761,721.0,721.0,54298.479,52494012.513,2503.577,2002.813,380232.976,65335.404,9297.124,16012.231,2807.692,1725.082,60246.336,52494012.513,2503.577,23947.379,39782.90316
19829,2019,AU,AU,WHOLE,HEALT,1302.02,52939472.208,721.0,721.0,53360.633,52386891.252,5594.982,1979.662,427519.543,64126.135,9663.67,14457.345,4304.358,1519.423,59660.634,52386891.252,5594.982,28750.463,40659.492333
