trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,energy,land,material,water,CO2_total,CH4_total,N2O_total,NOX_total,Water_total,Employment_total,Energy_total,Land_total,impact_intensity
12478,2019,FR,FR,SUPPO,SUPPO,11539.16,529877670.841,721.0,721.0,466086.176,524944253.682,41790.639,18955.239,3820906.332,585678.774,94621.727,113533.669,17597.645,16236.643,551746.138,524944253.682,41790.639,252999.797,45919.951785
13769,2019,FR,FR,WHOLE,WHOLE,14544.42,502074038.613,721.0,721.0,574849.649,496138449.904,82204.038,26383.141,4557006.352,695145.53,73832.363,202079.646,20352.221,17998.467,660195.591,496138449.904,82204.038,185524.946,34520.045393
11014,2019,FR,FR,RENTI,BUSIN,11850.58,496197062.161,721.0,721.0,515543.548,491769336.386,61274.291,19377.105,3282354.523,549176.307,86159.279,143937.98,38663.144,17416.649,507272.945,491769336.386,61274.291,133955.232,41871.120414
1437,2019,FR,FR,CEMEN,CONST,12552.14,471081418.885,721.0,721.0,511561.848,466064966.455,49723.814,19504.56,3823968.339,611693.87,75877.257,171659.694,14995.94,16315.468,564052.884,466064966.455,49723.814,267158.709,37529.968506
2059,2019,FR,FR,COMPU,COMPU,15604.39,465995494.234,721.0,721.0,605080.556,459825110.634,53830.242,24274.284,4714173.124,773025.394,76141.707,194072.572,27333.997,17095.452,717937.212,459825110.634,53830.242,189174.642,29863.102257
1379,2019,FR,FR,BUSIN,PUBLI,12657.43,462991592.89,721.0,721.0,522718.439,457462581.032,52856.48,17819.16,4336231.769,599386.01,81066.651,161359.897,27538.187,15760.42,550169.393,457462581.032,52856.48,97147.539,36578.64139
12492,2019,FR,FR,SUPPO,WHOLE,12003.46,426615798.941,721.0,721.0,466988.997,421801646.263,31192.301,18314.824,3718463.56,579192.997,79983.756,125652.944,18019.178,15662.078,542156.79,421801646.263,31192.301,199954.892,35541.068904
13687,2019,FR,FR,WHOLE,HOTEL,12123.4,404249223.656,721.0,721.0,425483.294,399646761.579,36200.19,22818.322,3541477.883,576482.388,89986.793,83605.346,11259.586,13069.299,527244.214,399646761.579,36200.19,201288.156,33344.542262
1389,2019,FR,FR,BUSIN,RETA1,15305.87,396750714.409,721.0,721.0,623557.328,391022302.908,44989.069,25080.547,4269426.991,765357.566,123698.149,178927.042,20611.297,21972.428,712001.174,391022302.908,44989.069,117766.106,25921.474206
4704,2019,FR,FR,FINAN,REALE,17191.68,395924614.188,721.0,721.0,679606.837,388957780.47,90998.224,27871.956,5329209.573,839147.128,133768.9,150474.829,56572.413,18006.226,782040.491,388957780.47,90998.224,191465.18,23030.013017
7252,2019,FR,FR,LANDT,RETA1,8775.92,394471246.661,721.0,721.0,356864.591,390716001.168,33199.227,13587.525,2920725.842,430868.307,75170.19,83176.929,20828.809,12092.198,402896.77,390716001.168,33199.227,131994.029,44949.275593
14095,2019,FR,FR,WOODW,CONST,8760.75,371148073.133,721.0,721.0,354845.876,367847572.463,39836.77,14864.828,2456692.329,434260.867,67630.905,96700.213,17369.617,10802.381,407130.027,367847572.463,39836.77,131244.007,42364.87437
1388,2019,FR,FR,BUSIN,RESEA,11366.83,370570757.112,721.0,721.0,444938.144,366242839.8,52523.069,15791.523,3252360.452,562304.123,76288.226,96139.131,37525.387,14813.037,531003.333,366242839.8,52523.069,125254.364,32601.064423
12361,2019,FR,FR,SUPPO,BUSIN,8936.17,352202696.722,721.0,721.0,376352.256,348558782.529,17041.334,15454.648,2797880.645,437185.31,84786.667,88926.223,9817.704,11815.833,396226.033,348558782.529,17041.334,146167.11,39413.159857
1292,2019,FR,FR,BUSIN,COMPU,13451.65,350627120.234,721.0,721.0,526650.571,345600880.172,55472.56,21980.06,3756618.914,665517.958,85097.784,123310.62,35637.471,17394.901,619910.325,345600880.172,55472.56,155311.608,26065.733217
1329,2019,FR,FR,BUSIN,HEALT,11744.41,346884369.714,721.0,721.0,467725.506,342040771.835,45125.495,18297.424,3776753.394,535696.06,81218.201,125712.326,18033.654,14931.587,490627.377,342040771.835,45125.495,192531.725,29536.125673
7275,2019,FR,FR,LANDT,WHOLE,15536.78,346239420.961,721.0,721.0,573704.88,340015357.39,50013.548,25961.294,4893251.403,681132.447,88894.426,130246.005,51505.333,17818.341,636752.85,340015357.39,50013.548,296305.101,22285.146662
9972,2019,FR,FR,POSTT,BUSIN,9391.43,342899577.624,721.0,721.0,394093.97,338919569.608,44652.669,15219.001,3034363.005,491679.371,73978.285,113656.275,13764.838,12260.737,459802.258,338919569.608,44652.669,114202.158,36511.966508
10682,2019,FR,FR,REALE,BUSIN,9911.12,322689718.573,721.0,721.0,377157.767,318617458.083,38495.799,18855.904,3126503.972,511247.047,30500.84,140773.487,7379.905,12060.386,475929.104,318617458.083,38495.799,141120.216,32558.350476
501,2019,FR,FR,AUXIL,FINAN,9960.08,312868356.874,721.0,721.0,433935.504,308699279.325,33138.66,17086.82,3153422.303,531494.262,84990.851,130016.821,14548.02,13336.736,497949.022,308699279.325,33138.66,117229.712,31412.233323
9937,2019,FR,FR,PLAST,PLAST,7955.66,304045627.959,721.0,721.0,305869.288,300889911.416,12060.232,14709.161,2443442.618,379635.242,69991.885,68299.522,15563.525,9919.05,354272.443,300889911.416,12060.232,154477.678,38217.524122
10652,2019,FR,FR,RAWMI,DAIRY,11584.1,303775434.073,721.0,721.0,488937.679,299270026.345,53982.24,18620.739,3370389.236,573477.835,80555.354,157704.552,13439.547,16173.143,538236.575,299270026.345,53982.24,156471.612,26223.481675
13685,2019,FR,FR,WHOLE,HEALT,8957.64,302254561.344,721.0,721.0,366173.532,298422661.297,33330.462,15609.667,2972996.578,443789.806,69688.131,99910.264,8269.475,8735.039,417950.271,298422661.297,33330.462,206164.987,33742.655582
1315,2019,FR,FR,BUSIN,FINAN,8195.64,282981397.809,721.0,721.0,331828.933,279456012.451,48399.774,16139.437,2749521.801,379495.414,67679.23,100640.872,3097.755,10569.338,354945.524,279456012.451,48399.774,112860.731,34528.285504
4602,2019,FR,FR,FINAN,BUSIN,9052.07,270213779.647,721.0,721.0,390708.025,266460771.218,36443.834,14573.784,2872050.012,439232.773,83010.185,116355.399,11346.548,11778.673,410764.99,266460771.218,36443.834,166784.718,29851.048395
3536,2019,FR,FR,ELEC3,DISTR,8346.4,256401873.991,721.0,721.0,323910.729,253293747.146,32183.739,13208.231,2328675.046,410149.099,67784.93,79453.178,12285.607,11227.898,382789.405,253293747.146,32183.739,136494.843,30720.055831
4485,2019,FR,FR,FABRI,FABRI,6370.88,254104136.222,721.0,721.0,253458.495,251698023.527,27666.841,10558.501,1788963.77,325465.087,47195.357,68649.546,7615.027,8619.823,305908.778,251698023.527,27666.841,84005.18,39885.249168
13638,2019,FR,FR,WHOLE,BUSIN,7897.12,249008271.183,721.0,721.0,294516.146,245724707.805,38565.817,12550.608,2555963.015,381967.791,48230.966,80109.832,19523.863,9263.442,352185.387,245724707.805,38565.817,56606.94,31531.529366
1333,2019,FR,FR,BUSIN,INSUR,5522.75,239876671.055,721.0,721.0,203480.061,237580347.44,15517.407,9727.777,1784824.862,282773.509,40604.804,51091.61,3135.418,6823.706,263004.413,237580347.44,15517.407,97268.971,43434.280215
2465,2019,FR,FR,DAIRY,DAIRY,5827.93,235778830.399,721.0,721.0,262252.73,233357573.043,19747.625,8990.585,1846528.804,283737.612,47172.382,92416.238,10715.634,6034.443,263756.922,233357573.043,19747.625,96220.852,40456.702534
13245,2019,FR,FR,TRANS,TRANS,6290.79,231853058.283,721.0,721.0,252219.028,229005707.993,24063.46,10057.648,2265762.327,295247.827,48771.053,72490.299,6159.411,7783.727,275527.184,229005707.993,24063.46,116063.849,36855.952636
1387,2019,FR,FR,BUSIN,RENTI,9581.74,230326368.01,721.0,721.0,381637.953,226249447.565,41693.485,14976.172,3188891.3,449721.534,54124.416,124990.964,8913.032,11107.381,416842.884,226249447.565,41693.485,196888.157,24038.05238
10809,2019,FR,FR,REALE,WHOLE,8244.13,227032840.355,721.0,721.0,324321.094,223624444.934,29585.575,13785.814,2626001.603,414701.337,60368.961,87050.527,14363.412,9018.957,386744.584,223624444.934,29585.575,193829.684,27538.726385
1300,2019,FR,FR,BUSIN,EDUCA,6733.23,212125934.279,721.0,721.0,260179.57,209505581.461,30065.29,10321.099,1984666.056,335120.803,49680.097,57299.511,16071.318,8623.762,311443.913,209505581.461,30065.29,148740.34,31504.335108
748,2019,FR,FR,BEVER,HOTEL,8534.94,212107840.395,721.0,721.0,360882.456,208528267.121,40400.58,12587.293,2732556.826,433146.119,70295.532,109841.381,11492.869,12568.285,413062.998,208528267.121,40400.58,205327.956,24851.708436
1331,2019,FR,FR,BUSIN,HOTEL,7385.95,211121190.619,721.0,721.0,293076.232,208345051.243,24056.997,10781.115,2088598.407,359626.625,38701.498,98731.621,9998.853,9453.929,338732.563,208345051.243,24056.997,135669.975,28584.161905
10786,2019,FR,FR,REALE,RETA1,7045.34,206046210.674,721.0,721.0,300245.162,203252749.351,20594.285,12359.724,2119342.439,340919.713,59497.384,87572.495,11631.25,8696.126,312943.386,203252749.351,20594.285,101574.523,29245.744091
10829,2019,FR,FR,RECRE,BUSIN,5751.87,205138272.543,721.0,721.0,230384.805,202962125.286,26905.827,8877.94,1642351.415,267627.271,34475.01,68462.461,12757.25,7443.14,247140.928,202962125.286,26905.827,61174.731,35664.622556
6801,2019,FR,FR,INSUR,INSUR,4443.54,198860307.48,721.0,721.0,185493.544,197154992.176,21696.571,5275.191,1287134.981,205715.015,27814.688,57027.598,11300.184,5849.654,192210.711,197154992.176,21696.571,90305.283,44752.676353
10780,2019,FR,FR,REALE,REALE,6139.48,182775948.523,721.0,721.0,268351.787,180618226.887,20211.122,10191.158,1551239.307,307728.262,55843.361,73470.902,13406.636,8614.994,290570.619,180618226.887,20211.122,116694.435,29770.59108
1384,2019,FR,FR,BUSIN,RECRE,5365.97,182080877.187,721.0,721.0,219531.605,179870481.845,19210.552,8635.769,1716382.825,246634.59,38610.689,65719.592,8379.973,6877.932,233324.024,179870481.845,19210.552,68296.328,33932.518666
1322,2019,FR,FR,BUSIN,FOOD5,4018.42,180132044.385,721.0,721.0,191432.578,178475416.076,16366.858,7103.007,1234368.509,207357.357,44627.102,54431.388,8324.045,5981.506,194761.917,178475416.076,16366.858,53351.116,44826.584674
13746,2019,FR,FR,WHOLE,RETA1,6044.8,176220543.963,721.0,721.0,259804.054,173826358.583,29702.544,9133.473,1805681.588,289863.719,39713.966,78514.973,18076.675,6304.201,270108.194,173826358.583,29702.544,91044.857,29152.419263
4734,2019,FR,FR,FINAN,WHOLE,5575.3,175681944.509,721.0,721.0,205243.314,173693114.458,30233.538,9971.59,1461253.135,282128.475,28602.431,52777.664,10917.96,6822.237,263991.551,173693114.458,30233.538,24283.362,31510.760768
5547,2019,FR,FR,FOOD5,HOTEL,6587.83,174021601.46,721.0,721.0,264465.536,170760875.381,12108.978,10880.578,2029043.086,944227.9,38099.75,74711.231,17328.205,7274.723,881817.757,170760875.381,12108.978,68925.272,26415.618111
10612,2019,FR,FR,RAILW,RAILW,5256.8,173262867.536,721.0,721.0,226090.105,171060820.118,30660.132,9734.671,1684435.612,251126.897,43838.626,63625.574,11415.091,7499.406,238243.658,171060820.118,30660.132,109447.205,32959.760222
1272,2019,FR,FR,BUSIN,AUXIL,4864.08,172519531.232,721.0,721.0,174031.682,170571701.401,23297.314,7733.802,1516057.275,226709.758,33078.675,34764.968,9994.007,7486.619,212370.711,170571701.401,23297.314,91606.232,35468.070269
12467,2019,FR,FR,SUPPO,RETA1,4793.87,168190594.27,721.0,721.0,184075.676,166218245.165,26127.599,6609.177,1515888.26,239648.392,27546.806,50114.138,12219.824,6582.769,225762.973,166218245.165,26127.599,80311.166,35084.512986
6274,2019,FR,FR,HEALT,HEALT,5655.44,160792460.834,721.0,721.0,218685.317,158339761.712,19791.873,10374.875,1912237.6,291609.457,35912.898,55389.968,12481.186,6292.044,271979.4,158339761.712,19791.873,155243.283,28431.467902
1406,2019,FR,FR,BUSIN,TRANS,4039.91,160727882.507,721.0,721.0,156811.31,159114434.132,12874.294,6997.674,1253357.364,183407.733,24388.198,45059.007,6562.938,4668.077,171387.986,159114434.132,12874.294,51499.543,39785.015633
12415,2019,FR,FR,SUPPO,LANDT,3975.56,152279258.663,721.0,721.0,173538.424,150630327.257,19696.376,7208.253,1254690.387,193797.966,40532.384,44126.971,8645.68,5648.913,178572.115,150630327.257,19696.376,62426.45,38303.851197
4654,2019,FR,FR,FINAN,INSUR,5595.63,150099863.448,721.0,721.0,220077.646,147835100.204,31559.421,7883.852,1729494.055,275748.27,38863.335,58844.9,11554.926,8095.256,258143.889,147835100.204,31559.421,135359.536,26824.479719
13705,2019,FR,FR,WHOLE,MOTO1,3790.96,148563674.668,721.0,721.0,159462.731,147078435.799,17746.605,6047.317,1111991.303,189990.913,37414.345,40910.473,7167.54,4863.66,177272.269,147078435.799,17746.605,56402.428,39188.932267
10713,2019,FR,FR,REALE,FINAN,3874.54,148528814.206,721.0,721.0,154659.929,146879021.257,18209.462,5590.024,1279997.694,191335.839,25442.246,44251.954,9513.505,5306.485,175673.048,146879021.257,18209.462,69956.301,38334.567253
2287,2019,FR,FR,CONST,PUBLI,5436.09,147094754.899,721.0,721.0,206777.341,144909586.335,24457.679,7549.932,1671320.817,275062.795,38493.587,53458.684,8237.919,6477.138,259879.217,144909586.335,24457.679,82132.292,27058.925606
12459,2019,FR,FR,SUPPO,RAILW,3760.0,147035328.914,721.0,721.0,160527.17,145272526.68,11050.967,5848.624,1402139.203,183236.27,27173.66,47977.515,12539.482,3827.03,170242.306,145272526.68,11050.967,82271.366,39105.140669
10692,2019,FR,FR,REALE,COMPU,3444.33,146417383.606,721.0,721.0,144328.874,145068878.023,9052.759,6614.652,1020692.419,167816.879,28142.767,37850.33,6651.99,3873.42,153991.354,145068878.023,9052.759,72041.016,42509.685078
1421,2019,FR,FR,CATTL,MEATC,3713.05,144703041.75,721.0,721.0,143548.227,143319016.643,12094.77,5042.636,1032707.27,190632.205,30607.716,33555.355,3197.818,4308.856,178327.8,143319016.643,12094.77,40167.449,38971.476751
10063,2019,FR,FR,POSTT,POSTT,6251.28,143322083.154,721.0,721.0,247678.806,140651255.413,29748.691,8886.696,2106611.651,277901.898,37675.906,78739.69,5478.983,7012.558,259062.107,140651255.413,29748.691,98179.285,22926.837888
12472,2019,FR,FR,SUPPO,SEACO,4299.21,142648765.399,721.0,721.0,186225.657,140948103.599,25058.904,8349.447,1274218.412,206809.38,34115.362,59015.009,8782.218,5731.885,192862.612,140948103.599,25058.904,92179.795,33180.22739
7241,2019,FR,FR,LANDT,PUBLI,4195.77,142270345.846,721.0,721.0,159429.272,140607284.726,9829.764,7879.305,1304718.898,181203.88,22252.979,45402.119,4759.199,5546.207,169292.115,140607284.726,9829.764,57427.127,33908.042111
6552,2019,FR,FR,HOTEL,RETA1,3557.42,140778714.868,721.0,721.0,139948.63,139397771.818,12527.715,6418.393,1033966.83,188081.483,25679.634,38656.398,5515.452,4879.422,172282.859,139397771.818,12527.715,36741.263,39573.262327
1342,2019,FR,FR,BUSIN,MACHI,3642.23,140739707.341,721.0,721.0,150587.152,139244427.168,15690.227,5800.74,1158098.009,165104.045,26583.307,47779.578,2345.094,4599.426,154746.219,139244427.168,15690.227,66801.349,38641.081794
2486,2019,FR,FR,DAIRY,HOTEL,5577.25,136540209.771,721.0,721.0,243092.543,134245586.665,30500.58,10043.416,1735225.84,275760.727,48481.435,71635.248,13282.271,5648.826,254412.401,134245586.665,30500.58,98360.594,24481.636966
11147,2019,FR,FR,RENTI,WHOLE,4068.52,136359705.694,721.0,721.0,137491.923,134721446.957,21929.242,6127.478,1284999.532,187710.563,21326.893,30338.166,3925.286,5393.315,176637.31,134721446.957,21929.242,96290.82,33515.800757
8189,2019,FR,FR,MOTO1,MOTO1,3746.29,134963328.32,721.0,721.0,154824.604,133343850.767,20730.88,5098.665,1251514.732,187308.67,21275.834,52373.533,3904.806,5090.834,175602.058,133343850.767,20730.88,95999.827,36025.862472
11120,2019,FR,FR,RENTI,RENTI,3164.04,134343762.647,721.0,721.0,135506.818,133246550.455,11916.604,5463.417,786255.247,158070.107,28798.402,34733.608,6470.239,4483.04,147147.172,133246550.455,11916.604,29392.034,42459.565191
4710,2019,FR,FR,FINAN,RETA1,4033.61,133564683.511,721.0,721.0,147380.882,131890816.428,21717.361,5343.294,1311426.282,187999.264,22796.342,36779.802,5699.724,4836.015,171531.074,131890816.428,21717.361,51317.402,33112.939404
10102,2019,FR,FR,POSTT,WHOLE,3469.23,132702058.029,721.0,721.0,150154.463,131301884.469,17192.941,6098.891,1072756.262,153971.002,23515.017,46017.808,12575.813,3401.965,146048.873,131301884.469,17192.941,57220.979,38251.156029
2081,2019,FR,FR,COMPU,FINAN,2791.59,131655379.162,721.0,721.0,115212.094,130468289.311,13773.794,5213.918,917504.992,135385.053,19547.158,32703.702,7450.057,3719.565,127056.39,130468289.311,13773.794,58710.289,47161.430999
1275,2019,FR,FR,BUSIN,BEVER,2761.74,130036286.368,721.0,721.0,99313.119,128960291.361,13455.675,4727.94,826972.353,131525.92,15047.288,28305.402,1726.365,2907.668,118666.03,128960291.361,13455.675,66194.567,47084.912544
9948,2019,FR,FR,PLAST,RUBBE,5013.18,128221873.453,721.0,721.0,219334.033,126307223.034,11090.853,7060.902,1424479.905,252684.727,51305.848,61709.048,4437.41,6772.427,237558.607,126307223.034,11090.853,31840.142,25576.95384
2292,2019,FR,FR,CONST,REALE,4663.16,126685835.995,721.0,721.0,184448.947,124633135.858,24059.032,7709.964,1605153.873,231328.321,40159.283,44014.275,6455.816,5669.442,217279.568,124633135.858,24059.032,69780.615,27167.379201
4592,2019,FR,FR,FINAN,AUXIL,3503.19,124612747.811,721.0,721.0,142535.674,123020655.316,14033.697,4670.757,1252933.919,177918.45,23803.886,38018.323,9602.213,4395.826,165991.718,123020655.316,14033.697,45180.77,35571.221604
1399,2019,FR,FR,BUSIN,SUPPO,3671.25,123917209.857,721.0,721.0,134075.273,122561877.986,18916.102,6618.571,1013938.338,181783.587,16428.427,32233.314,11427.508,4772.93,168115.112,122561877.986,18916.102,27587.034,33753.410925
10919,2019,FR,FR,RECRE,RECRE,3763.81,122549690.619,721.0,721.0,146086.467,121040257.216,10710.261,6870.023,1159256.442,186510.211,19385.513,41828.008,6512.952,4887.29,173573.768,121040257.216,10710.261,36505.235,32560.009836
4519,2019,FR,FR,FABRI,MOTO1,3774.28,121967243.991,721.0,721.0,172244.029,120429720.102,12907.939,5880.078,1164952.023,181539.82,36035.268,51561.828,8157.578,5160.805,167670.581,120429720.102,12907.939,56385.04,32315.367167
13698,2019,FR,FR,WHOLE,MACHI,2794.13,119873569.684,721.0,721.0,112957.083,118783955.52,17122.956,4441.024,817776.823,137316.278,15442.276,33545.502,4621.679,4751.772,128033.646,118783955.52,17122.956,21864.138,42901.930005
12372,2019,FR,FR,SUPPO,CONST,3744.82,118293152.445,721.0,721.0,128663.128,116596128.321,20934.568,5989.391,1362576.596,178860.44,21074.615,27498.9,5453.524,4444.86,168645.344,116596128.321,20934.568,84401.073,31588.474865
1298,2019,FR,FR,BUSIN,DIST1,3518.06,117671270.992,721.0,721.0,150392.987,116223658.552,13311.357,5787.591,1112489.041,165631.464,27891.348,39119.46,13777.893,3754.674,152301.453,116223658.552,13311.357,78947.328,33447.772634
13321,2019,FR,FR,VEGET,FOOD5,2801.58,115979161.729,721.0,721.0,112362.136,114782498.715,10074.965,4308.661,943189.848,126727.403,18560.108,34583.269,4082.723,3587.617,116289.421,114782498.715,10074.965,36196.739,41397.769019
1392,2019,FR,FR,BUSIN,SALEM,2735.42,115330020.222,721.0,721.0,113482.709,114235026.247,8772.422,4462.273,834924.077,133352.494,21756.28,30928.287,7598.628,3468.523,125891.882,114235026.247,8772.422,52803.222,42161.722961
4699,2019,FR,FR,FINAN,PUBLI,3124.69,110468306.963,721.0,721.0,119799.203,109234699.685,12104.703,5087.244,946720.922,149895.206,21577.639,28984.941,9284.952,2729.193,139938.878,109234699.685,12104.703,72576.911,35353.365282
13311,2019,FR,FR,VEGET,BEVER,3158.18,108615695.77,721.0,721.0,131969.041,107312836.958,15611.717,4627.178,991194.534,159456.341,22556.719,34436.358,7060.979,4422.54,149071.636,107312836.958,15611.717,23150.82,34391.863595
10836,2019,FR,FR,RECRE,COMPU,3192.23,108302818.68,721.0,721.0,116453.551,106911617.5,13719.008,3985.031,1105142.518,151901.072,24472.478,15395.205,11601.886,3654.284,142817.975,106911617.5,13719.008,56775.312,33927.009858
3509,2019,FR,FR,ELEC3,ALUM1,2136.29,98933210.535,721.0,721.0,91585.285,98101055.919,8146.255,3694.542,621577.41,107151.124,18538.791,27220.787,4787.565,2353.193,99472.918,98101055.919,8146.255,46089.154,46310.758621
11162,2019,FR,FR,RESEA,RESEA,2822.46,98838118.655,721.0,721.0,109950.746,97746554.609,13847.425,4246.911,822584.415,140934.55,16821.161,29453.389,7473.354,3229.478,132116.856,97746554.609,13847.425,36615.612,35018.430254
463,2019,FR,FR,AUXIL,AUXIL,3270.76,98452038.085,721.0,721.0,137014.202,97153253.895,16726.876,4914.691,972883.89,167244.531,33551.4,30482.973,8642.711,3816.63,158153.928,97153253.895,16726.876,85184.826,30100.661034
6575,2019,FR,FR,HOTEL,WHOLE,2930.28,94924643.085,721.0,721.0,116406.825,93832358.658,10724.207,4881.028,814993.91,145278.458,22828.062,27619.572,6510.149,3715.24,133913.956,93832358.658,10724.207,34719.986,32394.393398
13670,2019,FR,FR,WHOLE,FABRI,2866.3,94351328.247,721.0,721.0,113917.898,93217327.949,14028.311,4882.7,855721.42,145449.97,25032.843,26855.376,5764.525,3282.615,136554.161,93217327.949,14028.311,45027.55,32917.464413
3400,2019,FR,FR,ELEC2,DISTR,2431.96,93072321.385,721.0,721.0,99246.861,92042097.171,6545.436,4027.17,799146.493,121258.254,19277.802,28128.567,1632.763,3229.384,116087.119,92042097.171,6545.436,42817.778,38270.49844
10068,2019,FR,FR,POSTT,PUBLI,4405.37,92296929.813,721.0,721.0,177528.104,90551457.903,22732.908,8043.907,1325934.125,211232.865,30756.439,47530.355,9767.586,4456.386,200676.746,90551457.903,22732.908,101335.087,20951.005208
4512,2019,FR,FR,FABRI,MACHI,3486.53,91804405.882,721.0,721.0,146956.59,90424458.201,12383.539,5042.49,1047231.85,168333.213,25705.946,43314.336,6583.122,4853.185,156414.04,90424458.201,12383.539,67799.864,26331.167631
7199,2019,FR,FR,LANDT,LANDT,2384.26,89814660.113,721.0,721.0,111026.853,88878656.947,10848.44,4080.541,690811.756,119235.576,23045.415,30580.622,9238.623,3346.658,113658.98,88878656.947,10848.44,39617.632,37669.826325
10079,2019,FR,FR,POSTT,RETA1,2192.9,87640014.815,721.0,721.0,74881.839,86804740.515,8034.657,3531.136,644244.949,104581.719,7785.147,17370.095,6297.621,2304.403,97683.153,86804740.515,8034.657,47138.082,39965.349453
6445,2019,FR,FR,HOTEL,BUSIN,3270.23,84961920.749,721.0,721.0,132513.846,83698175.359,13189.931,5117.682,946499.198,166424.734,27004.07,32306.214,7578.849,4335.873,153982.35,83698175.359,13189.931,54618.29,25980.411393
11111,2019,FR,FR,RENTI,PUBLI,2226.16,84373508.955,721.0,721.0,96481.363,83417459.021,10833.728,3615.09,743988.727,101131.025,19668.096,25699.404,7462.47,2713.42,96084.158,83417459.021,10833.728,37661.993,37900.918602
10143,2019,FR,FR,PRINT,AUXIL,1807.66,83573446.904,721.0,721.0,71232.646,82845967.304,10157.721,3365.478,555250.393,87473.362,14473.043,16578.566,4317.643,1985.401,82944.695,82845967.304,10157.721,11015.36,46232.945855
13678,2019,FR,FR,WHOLE,FOOD5,2830.71,83191064.386,721.0,721.0,116927.161,82064911.835,12651.432,4684.938,852812.86,139076.161,19294.334,38411.83,4383.618,3932.986,130211.158,82064911.835,12651.432,67693.718,29388.762673
2880,2019,FR,FR,EDUCA,HEALT,2527.84,82669356.935,721.0,721.0,108121.098,81634996.707,7088.752,3869.57,786591.443,128689.364,23682.65,31932.831,2350.295,3261.29,117668.544,81634996.707,7088.752,35396.913,32703.555975
10784,2019,FR,FR,REALE,RENTI,2228.9,82333983.158,721.0,721.0,94092.84,81426649.043,9839.0,3210.223,692656.623,107535.428,21523.43,25601.824,4091.442,2637.384,100968.784,81426649.043,9839.0,32112.93,36939.289855
4613,2019,FR,FR,FINAN,CONST,3630.31,81929527.567,721.0,721.0,149040.658,80529348.749,9315.069,5962.425,1057059.767,178800.899,24871.277,43382.71,10222.75,3805.271,167170.294,80529348.749,9315.069,82870.449,22568.190476
2834,2019,FR,FR,EDUCA,BUSIN,2694.27,80489574.371,721.0,721.0,116419.665,79363131.914,10739.261,4233.772,863069.471,131980.289,18863.235,38382.367,4228.775,3378.999,120508.001,79363131.914,10739.261,44278.474,29874.353488
2575,2019,FR,FR,DIST1,ELEC4,2158.61,78661572.1,721.0,721.0,88549.85,77779057.219,13290.406,4125.083,672418.142,104131.4,16630.867,26804.883,2626.854,3249.443,96822.138,77779057.219,13290.406,43270.258,36440.844849
