trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,energy,land,material,water,CO2_total,CH4_total,N2O_total,NOX_total,Water_total,Employment_total,Energy_total,Land_total,impact_intensity
7531,2019,IN,IN,MOTO1,MOTO1,14855.99,495366186.395,721.0,721.0,521386.373,489726338.614,44359.64,27961.526,4339719.882,706420.36,110269.635,102449.822,13797.474,16015.092,646084.0,489726338.614,44359.64,246658.102,33344.542262
1602,2019,IN,IN,CEMEN,CONST,21602.17,481407526.676,721.0,721.0,797673.027,472753656.353,69538.293,36096.3,6803523.552,947039.149,123597.843,181092.63,71612.455,24774.428,885334.24,472753656.353,69538.293,411979.391,22285.146662
2841,2019,IN,IN,CRUDE,GASDI,16566.52,441740929.45,721.0,721.0,1249716.499,425628372.235,136635.621,27069.772,13879509.732,819625.59,314409.195,455593.444,131669.097,21422.872,763457.033,425628372.235,136635.621,532589.359,26664.678487
8473,2019,IN,IN,PADDY,PROCE,12208.37,433898519.37,721.0,721.0,474960.924,429002184.719,31724.782,18627.475,3781941.121,589080.349,81349.151,127797.954,18326.781,15929.444,551411.901,429002184.719,31724.782,203368.304,35541.068904
13009,2019,IN,IN,WOODW,CONST,9448.95,424723457.613,721.0,721.0,384232.728,420680220.334,35745.294,14629.56,3144717.869,463911.828,80935.032,89555.812,22426.182,13019.556,433795.139,420680220.334,35745.294,142116.722,44949.275593
738,2019,IN,IN,BASIC,MOTO1,9401.69,403617016.816,721.0,721.0,380806.544,394759449.083,85502.489,15952.344,7909274.79,466031.567,72578.809,103774.839,18640.386,11592.688,436915.824,394759449.083,85502.489,401923.215,42930.262199
710,2019,IN,IN,BASIC,FABRI,9616.89,385072385.317,721.0,721.0,405021.195,375110530.587,36678.943,16631.918,9033034.419,470488.256,91245.36,95700.25,10565.576,12715.914,426408.873,375110530.587,36678.943,446185.155,40041.259213
2849,2019,IN,IN,CRUDE,MOTOR,10307.52,383499625.081,721.0,721.0,874625.92,371979585.87,98016.655,16703.543,9991052.702,539640.391,243583.559,374228.736,45322.601,13456.715,504653.814,371979585.87,98016.655,350465.376,37205.809456
12973,2019,IN,IN,WHOLE,TEXTI,11247.17,366669713.743,721.0,721.0,440254.226,362387356.943,51970.153,15625.284,3218122.459,556384.679,75485.131,95127.063,37130.353,14657.099,525413.397,362387356.943,51970.153,123935.796,32601.064423
2418,2019,IN,IN,COMPU,COMPU,10860.37,353595732.763,721.0,721.0,413280.527,349133446.396,42182.783,20661.852,3425948.828,560212.377,33422.096,154256.244,8086.724,13215.484,521511.814,349133446.396,42182.783,154636.182,32558.350476
5179,2019,IN,IN,FOUND,CONST,11859.08,350271277.245,721.0,721.0,472292.282,345380387.474,45566.091,18476.076,3813628.836,540926.486,82011.199,126939.755,18209.731,15077.376,495417.761,345380387.474,45566.091,194411.565,29536.125673
10519,2019,IN,IN,RENTI,CONST,11004.03,345661157.851,721.0,721.0,479417.766,341055105.046,36612.036,18877.748,3483943.264,587201.99,93899.033,143644.328,16072.848,14734.605,550140.759,341055105.046,36612.036,129516.958,31412.233323
8122,2019,IN,IN,NONME,CONST,9824.03,331488860.713,721.0,721.0,401590.125,327286336.275,36554.211,17119.446,3260547.15,486713.506,76428.421,109573.664,9069.305,9579.898,458374.75,327286336.275,36554.211,226105.427,33742.655582
12408,2019,IN,IN,VEGET,BEVER,8621.91,329508053.405,721.0,721.0,331484.437,326088060.09,13070.221,15940.986,2648069.719,411427.951,75853.384,74019.293,16866.899,10749.725,383941.134,326088060.09,13070.221,167414.475,38217.524122
731,2019,IN,IN,BASIC,MACHI,8734.04,307483300.885,721.0,721.0,353627.925,297814446.583,103158.646,17199.692,8790442.256,404425.783,72125.313,107252.32,3301.258,11263.675,378263.126,297814446.583,103158.646,334323.472,35205.16289
7719,2019,IN,IN,NAPHT,ELEC1,10250.55,305989664.127,721.0,721.0,442437.16,301739763.215,41268.941,16503.331,3252304.97,497386.509,94000.605,131760.673,12848.813,13338.151,465149.637,301739763.215,41268.941,188866.756,29851.048395
8955,2019,IN,IN,PLANT,TEXTI,11463.22,300605539.609,721.0,721.0,483835.618,296147145.778,53418.935,18426.432,3335219.249,567493.598,79714.759,156058.906,13299.305,16004.377,532620.081,296147145.778,53418.935,154838.832,26223.481675
7630,2019,IN,IN,MOTOR,GASDI,7531.42,300392563.291,721.0,721.0,299629.31,297548145.367,32706.722,12481.872,2114847.166,384752.855,55792.615,81154.968,9002.205,10190.038,361634.106,297548145.367,32706.722,99307.834,39885.249168
6316,2019,IN,IN,LANDT,LANDT,7126.53,288315904.31,721.0,721.0,320688.812,285355133.815,24147.861,10993.899,2257978.891,346961.031,57683.5,113008.751,13103.33,7379.059,322528.174,285355133.815,24147.861,117661.123,40456.702534
4533,2019,IN,IN,FINAN,CONST,9059.36,278304044.996,721.0,721.0,351579.591,274930418.042,34932.915,14336.495,2527593.401,445184.552,73575.205,86240.169,13335.059,12186.999,415487.758,274930418.042,34932.915,148154.404,30720.055831
6245,2019,IN,IN,KEROS,AIRTR,6362.85,276365809.863,721.0,721.0,234432.684,273720178.12,17877.857,11207.529,2056325.72,325787.954,46781.454,58863.473,3612.366,7861.703,303011.657,273720178.12,17877.857,112065.162,43434.280215
6380,2019,IN,IN,LANDT,TEXTI,7495.44,276251581.626,721.0,721.0,300517.518,272858980.179,28671.473,11983.63,2699642.744,351786.083,58110.429,86371.774,7338.903,9274.266,328289.05,272858980.179,28671.473,138289.407,36855.952636
1416,2019,IN,IN,BUSIN,FINAN,8269.94,260763855.961,721.0,721.0,308420.14,257325276.818,40386.495,13143.117,2676629.047,400000.344,50507.932,83891.786,20445.577,9700.766,368811.924,257325276.818,40386.495,59279.332,31531.529366
11110,2019,IN,IN,SALEM,LANDT,10818.9,260065284.893,721.0,721.0,430913.681,255461967.061,47076.799,16909.842,3600629.539,507787.971,61112.767,141129.35,10063.851,12541.526,470664.147,255461967.061,47076.799,222309.652,24038.05238
12837,2019,IN,IN,WHEAT,WHEAT,6946.06,247728608.154,721.0,721.0,278216.768,245100654.215,32491.952,10721.157,1983332.632,323191.429,41632.633,82676.479,15405.881,8988.468,298451.759,245100654.215,32491.952,73875.688,35664.622556
12891,2019,IN,IN,WHOLE,FISH5,8953.81,246576523.697,721.0,721.0,352239.648,242874723.141,32132.392,14972.539,2852055.877,450400.1,65565.707,94544.104,15599.859,9795.337,420036.744,242874723.141,32132.392,210515.137,27538.726385
1474,2019,IN,IN,BUSIN,PUBLI,5424.37,242755075.027,721.0,721.0,226437.844,240673342.63,26485.692,6439.593,1571246.434,251122.834,33954.27,69615.394,13794.492,7140.858,234637.702,240673342.63,26485.692,110238.519,44752.676353
3089,2019,IN,IN,DISTR,DISTR,7615.56,239923154.274,721.0,721.0,294273.793,236959427.488,34005.079,11673.587,2244738.919,379035.408,56190.232,64808.103,18177.321,9753.829,352255.872,236959427.488,34005.079,168231.441,31504.335108
1398,2019,IN,IN,BUSIN,CONST,9127.86,226842915.361,721.0,721.0,385952.864,223014670.089,43207.197,13461.729,2922386.818,463236.664,75178.944,117472.032,12291.275,13441.401,441758.375,223014670.089,43207.197,219592.035,24851.708436
12787,2019,IN,IN,WHEAT,FOOD5,7677.57,224536247.46,721.0,721.0,327188.362,221492108.377,22442.362,13468.853,2309526.57,371512.937,64836.52,95431.017,12675.007,9476.493,341026.09,221492108.377,22442.362,110689.55,29245.744091
1386,2019,IN,IN,BUSIN,BUSIN,7764.77,221949442.831,721.0,721.0,308107.899,219030917.287,25290.862,11334.07,2195721.099,378071.613,40686.47,103795.494,10511.687,9938.814,356105.909,219030917.287,25290.862,142628.389,28584.161904
10770,2019,IN,IN,RETA1,TEXTI,4833.34,216662124.768,721.0,721.0,230254.363,214669538.659,19685.993,8543.47,1484693.658,249408.626,53677.305,65469.862,10012.13,7194.532,234258.879,214669538.659,19685.993,64170.515,44826.584674
5155,2019,IN,IN,FORES,WOODW,7248.24,215892673.764,721.0,721.0,316814.805,213236993.5,23861.151,120316.306,1831385.523,363302.478,65928.398,86739.386,15827.809,10170.82,343046.249,213236993.5,23861.151,217897.179,29785.530524
715,2019,IN,IN,BASIC,FOUND,7229.47,215111188.354,721.0,721.0,310720.887,207893138.662,71047.397,10923.466,6478686.246,346671.695,47497.175,93902.469,21619.371,7539.709,323044.449,207893138.662,71047.397,312362.302,29754.766028
2587,2019,IN,IN,CONST,PUBLI,6128.46,207954083.345,721.0,721.0,250726.46,205429596.731,21940.32,9862.889,1960276.239,281680.706,44097.165,75058.17,9570.745,7855.267,266478.745,205429596.731,21940.32,78001.053,33932.518666
5480,2019,IN,IN,GASDI,PADDY,5821.21,206467085.328,721.0,721.0,208276.79,204135971.019,27881.646,9255.622,1814379.65,271320.601,39587.736,41605.85,11960.579,8959.8,254159.986,204135971.019,27881.646,109632.06,35468.070269
676,2019,IN,IN,BASIC,BASIC,5768.49,206064255.074,721.0,721.0,221499.268,200011323.848,62878.966,7952.859,5472229.913,288370.221,33147.222,60302.617,14704.181,7921.082,271661.82,200011323.848,62878.966,278216.581,35722.390968
8426,2019,IN,IN,OILSE,VEGE1,6522.35,205524210.494,721.0,721.0,240107.031,203197547.232,35369.167,11665.417,1709469.335,330052.313,33460.991,61742.758,12772.543,7981.099,308834.555,203197547.232,35369.167,28408.263,31510.760768
1755,2019,IN,IN,CEREA,FOOD5,5054.17,201080232.464,721.0,721.0,196180.365,199061711.661,16106.515,8754.511,1568025.325,229454.087,30511.1,56371.523,8210.629,5840.044,214416.662,199061711.661,16106.515,64429.02,39785.015633
7857,2019,IN,IN,NATUR,NATUR,6073.16,200169897.391,721.0,721.0,261200.994,197625880.823,35421.528,11246.426,1946021.721,290125.9,50646.589,73506.371,13187.809,8664.034,275241.944,197625880.823,35421.528,126443.917,32959.760222
7639,2019,IN,IN,MOTOR,LANDT,7592.34,199830885.05,721.0,721.0,304791.148,196798433.565,13955.351,12539.644,2338430.862,362734.479,43909.186,86103.173,19970.404,8383.97,338759.006,196798433.565,13955.351,79434.973,26320.065362
10945,2019,IN,IN,RUBBE,CONST,6892.95,195976686.678,721.0,721.0,266537.521,192987293.737,24122.683,12645.081,2330668.907,355418.749,43771.273,67510.269,15212.289,7668.854,331493.289,192987293.737,24122.683,189213.251,28431.467902
709,2019,IN,IN,BASIC,ELECT,6778.17,186049098.311,721.0,721.0,266587.265,179077501.756,76457.922,9549.969,6284978.483,334022.917,47076.431,71280.756,13996.861,9806.049,312698.153,179077501.756,76457.922,475950.713,27448.278564
11751,2019,IN,IN,SUPPO,SUPPO,4694.83,179830069.713,721.0,721.0,204935.506,177882808.791,23259.903,8512.391,1481692.659,228860.463,47865.622,52110.552,10209.882,6670.931,210879.907,177882808.791,23259.903,73720.827,38303.851197
7654,2019,IN,IN,MOTOR,MOTOR,4685.97,179634632.112,721.0,721.0,187049.763,177639329.376,22023.0,6760.722,1548062.685,231406.567,30770.518,53519.471,11505.882,6417.802,212463.579,177639329.376,22023.0,84606.98,38334.567253
10587,2019,IN,IN,RENTI,RENTI,4493.53,176096642.811,721.0,721.0,189015.597,174336147.998,21035.543,7168.052,1318074.123,225201.497,44348.261,48492.318,8495.884,5765.031,210125.736,174336147.998,21035.543,66855.362,39188.932267
2169,2019,IN,IN,COKEO,BASIC,5085.33,172433583.785,721.0,721.0,193230.435,170417931.211,11913.807,9549.825,1581336.954,219621.554,26970.911,55027.982,5768.214,6722.078,205184.333,170417931.211,11913.807,69602.455,33908.04211
1877,2019,IN,IN,CHEM1,CHEM1,4405.17,172264792.519,721.0,721.0,188071.668,170199514.988,12947.178,6852.176,1642729.137,214677.372,31836.328,56209.87,14691.103,4483.702,199453.803,170199514.988,12947.178,96388.125,39105.140669
2430,2019,IN,IN,COMPU,FINAN,6352.43,171889930.79,721.0,721.0,241632.973,169336417.079,28580.412,8822.594,1953048.698,321429.033,44982.298,62470.001,9626.552,7568.964,303686.019,169336417.079,28580.412,95977.004,27058.925606
12848,2019,IN,IN,WHOLE,BASIC,5071.91,169989125.016,721.0,721.0,171400.572,167946834.239,27337.494,7638.654,1601909.779,234004.278,26586.592,37820.251,4893.351,6723.43,220200.107,167946834.239,27337.494,120038.336,33515.800757
8762,2019,IN,IN,PFERT,PADDY,7363.25,168816039.081,721.0,721.0,291735.607,165670127.785,35040.351,10467.45,2481333.141,327334.746,44377.649,92745.81,6453.578,8259.943,305143.756,165670127.785,35040.351,115643.296,22926.837888
12294,2019,IN,IN,TRANS,TRANS,5086.8,168781180.689,721.0,721.0,220341.103,166768967.645,29649.547,9879.017,1507647.735,244695.642,40365.095,69826.211,10391.069,6781.932,228193.909,166768967.645,29649.547,109066.591,33180.22739
11688,2019,IN,IN,SUPPO,LANDT,6772.41,165799683.008,721.0,721.0,295185.328,163013340.55,37036.61,12195.64,2107070.837,334854.042,58870.618,86986.108,16128.555,6859.325,308930.941,163013340.55,37036.61,119438.482,24481.636966
8724,2019,IN,IN,PFERT,CHEM1,4994.15,165370986.327,721.0,721.0,182477.293,163298514.448,26889.005,6615.715,1623721.571,232768.296,28224.928,45538.327,7057.022,5987.635,212378.468,163298514.448,26889.005,63537.825,33112.939405
6298,2019,IN,IN,LANDT,FISH5,4051.88,157907747.218,721.0,721.0,156647.552,156397424.531,13198.464,5502.795,1126945.754,208028.122,33400.787,36617.409,3489.631,4702.056,194600.893,156397424.531,13198.464,43832.882,38971.476751
4990,2019,IN,IN,FOOD5,HOTEL,3967.49,157426046.477,721.0,721.0,156080.752,155466395.79,13971.806,7158.252,1153153.987,629285.89,28639.771,43112.388,6151.227,5441.881,576426.614,155466395.79,13971.806,40976.492,39679.002714
10518,2019,IN,IN,RENTI,COMPU,3698.41,157218244.39,721.0,721.0,154975.67,155770262.771,9720.559,7102.599,1095986.462,180196.329,30218.792,40642.459,7142.692,4159.153,165350.928,155770262.771,9720.559,77355.309,42509.685078
10545,2019,IN,IN,RENTI,LANDT,6055.11,154871268.968,721.0,721.0,264920.01,152558681.169,13395.955,8528.426,1720541.157,305202.25,61969.16,74534.542,5359.673,8179.995,286932.346,152558681.169,13395.955,38457.738,25576.95384
10688,2019,IN,IN,RETA1,FISH5,4293.32,154670555.868,721.0,721.0,177431.958,152814603.615,23757.986,5843.168,1434259.823,214659.319,24382.512,60021.071,4474.982,5834.194,201243.318,152814603.615,23757.986,110017.639,36025.862472
13026,2019,IN,IN,WOODW,FURNI,3994.44,154349482.76,721.0,721.0,165149.193,152709606.383,17207.499,6361.682,1270088.109,181069.895,29153.96,52399.946,2571.868,5044.199,169710.449,152709606.383,17207.499,73261.156,38641.081794
12925,2019,IN,IN,WHOLE,MOTO1,3221.06,151909798.933,721.0,721.0,132936.809,150540082.164,15892.813,6016.049,1058657.837,156213.262,22554.376,37734.978,8596.205,4291.799,146603.282,150540082.164,15892.813,67742.528,47161.430999
6379,2019,IN,IN,LANDT,SUPPO,3566.58,151435436.019,721.0,721.0,152746.459,150198632.736,13432.676,6158.491,886285.331,178180.327,32462.233,39152.536,7293.405,5053.387,165867.738,150198632.736,13432.676,33131.389,42459.565191
5088,2019,IN,IN,FORES,FORES,5540.83,150612279.454,721.0,721.0,219164.742,148090783.536,28587.268,91610.84,1907265.616,274867.451,47717.805,52298.359,7670.888,6736.508,258174.531,148090783.536,28587.268,143835.29,27182.259599
6332,2019,IN,IN,LANDT,MOTO1,3177.28,149601950.926,721.0,721.0,114256.08,148364058.36,15480.258,5439.32,951401.188,151315.719,17311.349,32564.321,1986.119,3345.165,136520.89,148364058.36,15480.258,76154.408,47084.912543
12870,2019,IN,IN,WHOLE,COMPU,4493.21,145199730.909,721.0,721.0,205053.307,143369337.373,15366.661,7000.123,1386853.673,216119.773,42899.314,61383.396,9711.444,6143.842,199608.702,143369337.373,15366.661,67125.34,32315.367167
6390,2019,IN,IN,LANDT,WHOLE,4455.35,145066239.821,721.0,721.0,172927.523,143279472.127,12678.1,8132.28,1372251.306,220778.485,22947.291,49513.237,7709.603,5785.251,205465.177,143279472.127,12678.1,43212.489,32560.009836
12748,2019,IN,IN,WEARI,TEXTI,3750.49,143460578.173,721.0,721.0,162327.898,141946888.699,18586.82,6593.345,1159727.557,166453.854,25421.444,49748.597,13595.369,3677.772,157889.456,141946888.699,18586.82,61860.04,38251.156028
10122,2019,IN,IN,RAWMI,HOTEL,3268.23,140213374.699,721.0,721.0,132123.318,138938877.915,20028.331,5194.565,956534.859,160615.712,18062.477,39237.407,5405.872,5558.039,149758.03,138938877.915,20028.331,25573.983,42901.930005
5861,2019,IN,IN,HOTEL,BUSIN,3879.44,137996419.94,721.0,721.0,157844.306,136233333.35,15540.945,5172.406,1387501.666,197027.267,26360.473,42101.571,10633.511,4867.947,183819.579,136233333.35,15540.945,50033.28,35571.221604
1469,2019,IN,IN,BUSIN,POSTT,4027.4,135938487.158,721.0,721.0,147081.989,134451673.79,20751.163,7260.642,1112301.059,199418.514,18022.158,35360.286,12536.096,5235.955,184424.052,134451673.79,20751.163,30263.268,33753.410925
1505,2019,IN,IN,BUSIN,WHOLE,3277.53,135682429.893,721.0,721.0,131450.921,134282470.254,11786.564,5040.643,1103424.861,148256.65,21713.216,40458.492,4776.322,4197.104,136045.398,134282470.254,11786.564,42346.069,41397.769019
2846,2019,IN,IN,CRUDE,LIQUE,3967.11,135397182.425,721.0,721.0,351790.715,131058605.617,30020.874,6526.327,3763466.001,186772.891,94354.313,132338.164,46609.565,4233.926,171741.419,131058605.617,30020.874,257958.756,34129.928947
2845,2019,IN,IN,CRUDE,KEROS,2833.04,132993710.091,721.0,721.0,255521.926,130096670.143,21606.305,4899.515,2472913.788,142098.414,73755.627,108296.504,19047.083,3120.685,131915.964,130096670.143,21606.305,176426.379,46943.816568
1149,2019,IN,IN,BITUM,CEMEN,3149.11,132771903.394,721.0,721.0,130645.215,131511308.503,10099.116,5137.123,961193.44,153519.997,25046.581,35605.712,8747.803,3993.084,144931.084,131511308.503,10099.116,60788.893,42161.722961
4570,2019,IN,IN,FINAN,LANDT,4186.89,132257469.529,721.0,721.0,143851.605,130360114.427,23405.861,6696.429,1523426.579,199974.628,23562.439,30745.101,6097.304,4969.569,188553.657,130360114.427,23405.861,94364.484,31588.474865
4643,2019,IN,IN,FINAN,WHOLE,3524.46,124601521.802,721.0,721.0,135126.204,123210087.929,13653.368,5738.101,1067843.537,169072.663,24338.263,32693.248,10472.861,3078.364,157842.531,123210087.929,13653.368,81862.335,35353.365282
5890,2019,IN,IN,HOTEL,FINAN,3633.2,123263612.218,721.0,721.0,132540.275,121680232.534,15614.132,4535.517,1257805.295,172884.465,27853.07,17521.876,13204.554,4159.082,162546.642,121680232.534,15614.132,64618.171,33927.009859
12198,2019,IN,IN,TRAN2,TRAN2,3538.52,121696297.17,721.0,721.0,147862.089,120236534.914,17491.838,5184.429,1110564.212,178659.687,25273.227,38583.533,7911.333,4955.147,167024.352,120236534.914,17491.838,25938.876,34391.863596
1882,2019,IN,IN,CHEM1,CONST,2553.67,118063686.841,721.0,721.0,100629.915,117035980.95,14349.75,4754.389,784398.765,123573.072,20445.977,23420.437,6099.508,2804.763,117175.452,117035980.95,14349.75,15561.331,46232.945855
5522,2019,IN,IN,GASDI,WHOLE,3346.51,117189527.029,721.0,721.0,130365.451,115895290.797,16418.495,5035.44,975314.786,167102.06,19944.369,34922.04,8860.942,3829.099,156647.173,115895290.797,16418.495,43414.083,35018.430254
1435,2019,IN,IN,BUSIN,LANDT,2896.47,115758435.729,721.0,721.0,98906.927,114655172.037,10612.496,4664.066,850944.487,138135.716,10282.933,22943.115,8318.149,3043.747,129023.814,114655172.037,10612.496,62261.863,39965.349453
12981,2019,IN,IN,WHOLE,WEARI,2996.89,114692474.068,721.0,721.0,122301.323,113422934.831,8065.903,4962.658,984783.521,149425.833,23755.922,34662.668,2012.044,3979.551,143053.474,113422934.831,8065.903,52764.096,38270.498439
759,2019,IN,IN,BASIC,RADIO,2995.43,114586739.534,721.0,721.0,139486.954,111661394.05,27258.556,5126.528,2603673.582,149799.863,28952.768,38419.516,11606.809,4204.524,142793.789,111661394.05,27258.556,141654.735,38253.853214
12486,2019,IN,IN,VEGET,VEGET,5388.97,112904338.535,721.0,721.0,217165.329,110769149.946,27808.551,9839.894,1621979.362,258395.452,37623.52,58142.598,11948.424,5451.376,245482.437,110769149.946,27808.551,123960.472,20951.005208
4532,2019,IN,IN,FINAN,COMPU,3462.35,112160727.98,721.0,721.0,137543.569,110870110.364,12671.471,5767.308,962977.655,171657.612,26973.102,32634.638,7692.239,4389.84,158229.584,110870110.364,12671.471,41024.32,32394.393398
5090,2019,IN,IN,FORES,FURNI,3694.66,111261673.142,721.0,721.0,154771.64,109744597.903,18894.728,55516.494,1098972.469,188919.908,37899.759,34433.655,9762.832,4311.277,178651.137,109744597.903,18894.728,131387.906,30114.184564
9104,2019,IN,IN,POSTT,FINAN,3364.03,110735337.81,721.0,721.0,133699.622,109404419.544,16464.312,5730.576,1004316.55,170707.206,29379.77,31518.784,6765.529,3852.637,160266.648,109404419.544,16464.312,52846.536,32917.464413
5425,2019,IN,IN,GASDI,CRUDE,2903.93,110061614.555,721.0,721.0,125855.79,108814488.526,14132.133,4715.729,970501.304,131921.074,25656.186,33523.768,9734.472,3539.54,125337.652,108814488.526,14132.133,49128.451,37900.918602
4446,2019,IN,IN,FABRI,MACHI,2909.94,107491117.121,721.0,721.0,122842.891,106306547.229,12845.304,4191.106,904297.732,140392.86,28099.91,33424.456,5341.581,3443.236,131819.778,106306547.229,12845.304,41925.03,36939.289855
11762,2019,IN,IN,SUPPO,WHOLE,2634.97,107136542.514,721.0,721.0,107988.868,106018253.824,11322.876,4006.352,865194.981,129775.613,19556.905,29258.13,8710.968,3074.941,120738.53,106018253.824,11322.876,58183.905,40659.492333
12903,2019,IN,IN,WHOLE,HOTEL,2654.21,105592179.397,721.0,721.0,108182.44,104587283.309,4988.041,3990.336,757563.236,130172.035,18523.273,31902.223,5593.95,3436.995,120032.749,104587283.309,4988.041,47711.943,39782.90316
1478,2019,IN,IN,BUSIN,REALE,2496.82,104800658.751,721.0,721.0,103063.765,103822899.056,9227.19,3707.354,732359.031,129402.356,18120.069,31034.899,3984.015,2813.341,121163.669,103822899.056,9227.19,29490.185,41973.653988
12909,2019,IN,IN,WHOLE,LANDT,2850.08,103859323.088,721.0,721.0,116915.124,102694111.21,17547.738,5446.476,887814.611,137487.93,21958.252,35391.321,3468.317,4290.341,127837.284,102694111.21,17547.738,57131.069,36440.844849
2641,2019,IN,IN,COPP1,COPP1,2763.51,103638987.883,721.0,721.0,121820.052,102523738.658,16397.017,4385.54,831126.249,141520.366,22612.216,37363.65,4541.984,3225.133,135036.405,102523738.658,16397.017,39132.564,37502.664323
9914,2019,IN,IN,RADIO,POSTT,2145.56,101735908.475,721.0,721.0,80361.486,100851222.298,8270.034,2735.992,691118.249,102200.416,14748.491,21424.706,3164.284,2736.714,94779.438,100851222.298,8270.034,45075.029,47416.94871
10007,2019,IN,IN,RAILW,LANDT,2575.17,99839140.952,721.0,721.0,114165.151,98764948.242,7026.918,4021.788,819177.429,129801.424,19813.493,36048.226,6774.765,3263.062,123259.499,98764948.242,7026.918,41531.217,38769.922355
