trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,energy,land,material,water,CO2_total,CH4_total,N2O_total,NOX_total,Water_total,Employment_total,Energy_total,Land_total,impact_intensity
1600,2019,JP,JP,BUSIN,BUSIN,27187.1,938499926.1,721.0,721.0,1074535.45,927404850.202,153659.575,49316.583,8518166.238,1299398.053,138010.855,377736.585,38043.309,33643.564,1234068.017,927404850.202,153659.575,346791.777,34520.045393
19678,2019,JP,JP,WHOLE,CONST,31191.31,931469280.072,721.0,721.0,1209483.69,919135420.966,107600.217,48521.393,9423068.463,1545185.343,152198.169,387927.868,54637.393,34171.764,1435070.654,919135420.966,107600.217,378137.492,29863.102257
15812,2019,JP,JP,RECRE,RECRE,19898.96,833191750.281,721.0,721.0,865677.498,825756912.656,102889.028,32537.162,5511581.827,922152.111,144674.779,241694.172,64921.41,29245.253,851789.874,825756912.656,102889.028,224931.59,41871.120414
977,2019,JP,JP,BEVER,HOTEL,21414.63,803690389.471,721.0,721.0,872752.192,795132050.199,84831.516,33275.834,6523896.89,1043582.84,129450.707,292860.726,25583.885,27835.071,962304.74,795132050.199,84831.516,455787.213,37529.968506
842,2019,JP,JP,BASIC,MACHI,17152.45,799061012.821,721.0,721.0,692816.446,780306371.006,124239.865,28176.123,17038823.836,870585.544,140651.004,168762.769,26158.119,24135.05,820146.185,780306371.006,124239.865,1087920.658,46585.823764
1613,2019,JP,JP,BUSIN,CONST,21461.82,785044217.359,721.0,721.0,886316.499,775669276.532,89622.954,30214.001,7352474.057,1016313.316,137455.856,273600.332,46693.492,26723.221,932862.081,775669276.532,89622.954,164722.459,36578.64139
11199,2019,JP,JP,MOTO1,SALEM,29567.76,766439928.176,721.0,721.0,1204583.17,755373827.626,86909.532,48450.404,8247645.682,1478511.762,238959.117,345649.861,39816.743,42446.164,1375438.302,755373827.626,86909.532,227499.642,25921.474206
14162,2019,JP,JP,POSTT,POSTT,32560.0,749857223.842,721.0,721.0,1287134.161,736662463.011,172345.122,52787.795,10093199.949,1589293.804,253350.189,284990.206,107144.721,34102.7,1481137.294,736662463.011,172345.122,362623.447,23030.013017
16830,2019,JP,JP,SALEM,MOTO1,20016.75,711416690.975,721.0,721.0,778742.296,703388698.161,52015.709,30541.465,6200841.712,965851.631,133379.445,209536.548,30048.45,26117.794,904090.731,703388698.161,52015.709,333441.115,35541.068904
813,2019,JP,JP,BASIC,FABRI,20340.52,690189777.857,721.0,721.0,713871.641,670523363.647,121472.639,38284.354,17825569.157,967216.419,150978.947,140272.218,18891.222,21927.539,884605.101,670523363.647,121472.639,961757.265,33931.766634
3216,2019,JP,JP,CONST,REALE,30016.93,668931687.405,721.0,721.0,1108393.065,656906848.247,96625.76,50157.004,9453721.095,1315942.234,171743.292,251634.201,99507.876,34424.887,1230201.222,656906848.247,96625.76,572458.995,22285.146662
10180,2019,JP,JP,MACHI,MACHI,24304.72,633520347.444,721.0,721.0,951563.166,624438832.732,100228.971,39714.028,6787536.907,1202471.639,153756.441,222800.184,64390.52,31429.467,1120066.822,624438832.732,100228.971,280620.232,26065.733217
20273,2019,JP,JP,WOODW,WOODW,13905.83,625056985.017,721.0,721.0,565467.591,619106633.894,52605.632,21530.03,4628018.149,682729.723,119110.462,131797.49,33004.162,19160.619,638407.597,619106633.894,52605.632,209150.326,44949.275593
1716,2019,JP,JP,BUSIN,RETA1,13684.32,579734497.633,721.0,721.0,554270.413,574579104.849,62225.165,23218.909,3837361.41,678316.886,105639.693,151046.047,27131.399,16873.355,635938.427,574579104.849,62225.165,205003.566,42364.87437
11986,2019,JP,JP,NONME,CONST,19362.58,571895596.232,721.0,721.0,771121.966,563910133.239,74396.756,30166.294,6226595.439,883182.538,133901.484,207257.322,29731.427,24617.163,808879.444,563910133.239,74396.756,317420.026,29536.125673
12263,2019,JP,JP,OFFIC,OFFIC,14492.79,571206649.048,721.0,721.0,610372.701,565296904.361,27637.845,25064.537,4537637.112,709032.493,137508.056,144221.638,15922.473,19163.063,642604.236,565296904.361,27637.845,237055.61,39413.159857
12759,2019,JP,JP,PADDY,PROCE,15061.17,549912934.614,721.0,721.0,632014.11,543530139.094,71610.121,24406.929,4866251.152,788513.208,118640.028,182272.186,22074.867,19662.719,737391.427,543530139.094,71610.121,183147.626,36511.966508
19716,2019,JP,JP,WHOLE,HOTEL,16615.3,541676465.703,721.0,721.0,650381.922,535350194.921,76774.84,23083.031,4754091.037,821939.951,111513.215,140529.99,54852.194,21652.744,776186.472,535350194.921,76774.84,183088.762,32601.064423
15654,2019,JP,JP,REALE,RETA1,16040.24,522243755.645,721.0,721.0,610395.303,515653175.004,62301.926,30516.554,5059960.335,827406.523,49362.815,227828.995,11943.7,19518.63,770247.667,515653175.004,62301.926,228390.145,32558.350476
19782,2019,JP,JP,WHOLE,RETA1,16267.25,510990652.521,721.0,721.0,708722.954,504181527.819,54123.548,27906.962,5150310.938,868060.299,138810.875,212349.311,23760.48,21782.157,813272.707,504181527.819,54123.548,191464.83,31412.233323
8090,2019,JP,JP,HEALT,BUSIN,13001.31,496877878.546,721.0,721.0,499858.143,491720738.97,19709.09,24038.027,3993126.271,620408.046,114382.238,111616.542,25434.246,16209.924,578959.616,491720738.97,19709.09,252450.731,38217.524122
1705,2019,JP,JP,BUSIN,PUBLI,14495.6,489120038.248,721.0,721.0,592556.193,482919109.174,53936.645,25260.168,4811018.215,718157.853,112772.032,161678.659,13381.984,14135.378,676343.316,482919109.174,53936.645,333624.167,33742.655582
6926,2019,JP,JP,FOOD5,FOOD5,18415.2,484733970.839,721.0,721.0,777262.38,475748430.103,85815.362,29601.318,5357895.034,2734966.642,128058.541,250702.33,21364.796,25710.385,2566897.951,475748430.103,85815.362,248742.331,26322.492878
7537,2019,JP,JP,FURNI,FURNI,11847.91,472556842.474,721.0,721.0,471356.145,468082200.564,51451.957,19635.619,3326931.56,605266.629,87769.09,127667.393,14161.647,16030.264,568897.809,468082200.564,51451.957,156224.229,39885.249168
850,2019,JP,JP,BASIC,MOTO1,11284.91,463739535.971,721.0,721.0,507812.972,451861846.249,76476.613,17408.916,10726576.007,549415.215,91342.224,178950.146,20749.215,11684.791,510725.614,451861846.249,76476.613,533668.9,41093.773541
19665,2019,JP,JP,WHOLE,BUSIN,10592.99,460098895.97,721.0,721.0,390287.855,455694399.462,29763.385,18658.502,3423408.974,542377.792,77882.627,97996.996,6013.933,13088.308,504459.394,455694399.462,29763.385,186568.147,43434.280215
19657,2019,JP,JP,WHOLE,BASIC,13050.99,450628308.832,721.0,721.0,528414.63,445014376.417,77073.294,25700.937,4378423.348,604320.205,107774.494,160263.629,4932.961,16830.941,565226.203,445014376.417,77073.294,179722.91,34528.285504
4699,2019,JP,JP,ELEC2,ELEC2,9838.5,440299206.295,721.0,721.0,410703.681,436523445.389,48038.662,11679.87,2849862.387,455476.305,61584.863,126265.549,25019.884,12951.795,425576.248,436523445.389,48038.662,199946.109,44752.676353
16607,2019,JP,JP,RUBBE,CONST,14635.63,436888899.424,721.0,721.0,631707.233,430820934.556,58923.371,23563.286,4643607.63,710163.349,134213.098,188126.535,18345.403,19044.076,664135.874,430820934.556,58923.371,269662.014,29851.048395
1710,2019,JP,JP,BUSIN,REALE,11768.02,433721587.739,721.0,721.0,471819.687,428395122.357,45014.899,18814.585,4238503.651,552312.56,91234.762,135605.75,11522.253,14560.82,515421.657,428395122.357,45014.899,217117.675,36855.952636
6003,2019,JP,JP,FINAN,FINAN,12879.37,406106233.364,721.0,721.0,480324.779,400751087.734,62896.781,20468.718,4168506.161,622949.191,78659.62,130650.688,31841.361,15107.698,574377.23,400751087.734,62896.781,92319.95,31531.529365
19706,2019,JP,JP,WHOLE,FOOD5,9027.86,404688130.715,721.0,721.0,430076.128,400966317.552,36770.099,15957.754,2773156.137,465853.045,100260.109,122286.607,18700.961,13438.167,437555.886,400966317.552,36770.099,119859.647,44826.584674
19730,2019,JP,JP,WHOLE,MACHI,13134.99,403507626.144,721.0,721.0,509748.417,398616269.988,50648.554,20786.206,3664708.549,645464.43,106675.259,125037.945,19334.243,17669.693,602407.626,398616269.988,50648.554,214806.191,30720.055831
8199,2019,JP,JP,HEALT,RECRE,11267.68,401857554.286,721.0,721.0,451314.487,397594570.086,52707.423,17391.524,3217299.798,524270.968,67535.147,134115.184,24990.935,14580.809,484139.053,397594570.086,52707.423,119838.817,35664.622556
16713,2019,JP,JP,RUBBE,RUBBE,11904.88,375055328.939,721.0,721.0,460017.935,370422339.148,53157.796,18248.514,3509045.62,592519.926,87838.317,101310.039,28415.353,15247.489,550657.323,370422339.148,53157.796,262984.615,31504.335108
19714,2019,JP,JP,WHOLE,HEALT,12738.2,372538137.379,721.0,721.0,542852.854,367487469.984,37235.126,22346.776,3831838.897,616393.742,107573.172,158333.872,21029.672,15722.873,565811.648,367487469.984,37235.126,183649.986,29245.744091
9390,2019,JP,JP,KEROS,PUBLI,12858.47,367548588.324,721.0,721.0,510227.112,362715505.934,41881.704,18769.236,3636117.217,626087.121,67376.851,171885.484,17407.368,16458.69,589711.885,362715505.934,41881.704,236192.812,28584.161904
8193,2019,JP,JP,HEALT,PUBLI,15200.45,365389213.298,721.0,721.0,605429.56,358921596.208,66142.447,23758.165,5058849.724,713437.194,85862.847,198285.374,14139.613,17620.723,661278.58,358921596.208,66142.447,312342.913,24038.05238
8231,2019,JP,JP,HEALT,WHOLE,9154.52,364212721.316,721.0,721.0,355337.686,360556613.774,29173.418,15856.875,2840133.829,415605.734,55264.163,102104.645,14871.753,10577.959,388368.737,360556613.774,29173.418,116699.034,39785.015633
8204,2019,JP,JP,HEALT,RETA1,10203.68,361904839.238,721.0,721.0,365076.971,357818756.713,48872.209,16223.673,3180326.659,475583.013,69391.172,72928.614,20965.044,15705.142,445503.111,357818756.713,48872.209,192168.031,35468.070269
20142,2019,JP,JP,WOODW,CONST,13125.16,361450190.004,721.0,721.0,516339.049,356023815.692,47102.048,21947.86,4180755.423,660229.933,96111.085,138589.772,22867.432,14358.732,615721.07,356023815.692,47102.048,308588.73,27538.726385
3276,2019,JP,JP,COPP1,COPP1,10195.17,357692574.262,721.0,721.0,391475.532,353497960.221,55565.819,14055.801,3223854.321,509662.569,58584.061,106578.225,25988.018,13999.64,480132.312,353497960.221,55565.819,170798.538,35084.512986
1612,2019,JP,JP,BUSIN,COMPU,10299.1,349474402.995,721.0,721.0,421354.938,345231911.392,36871.506,16574.944,3294315.54,473374.675,74106.89,126137.986,16083.985,13201.062,447827.225,345231911.392,36871.506,131083.608,33932.518666
13227,2019,JP,JP,PAPER,PAPER,11441.24,340612477.486,721.0,721.0,500087.5,336591451.099,37664.476,18991.752,2890815.053,573467.607,104067.004,136916.843,24983.963,16054.49,541493.448,336591451.099,37664.476,217466.143,29770.59108
16284,2019,JP,JP,RETA1,CONST,10714.2,337612593.019,721.0,721.0,394421.451,333790606.232,58100.581,19162.665,2808128.412,542173.678,54966.04,101424.219,20981.33,13110.472,507319.477,333790606.232,58100.581,46665.973,31510.760768
8143,2019,JP,JP,HEALT,INSUR,10240.02,337508603.871,721.0,721.0,440413.788,333219110.339,59724.617,18962.72,3281208.027,489184.381,85395.755,123939.878,22236.105,14608.52,464088.384,333219110.339,59724.617,213198.441,32959.760222
1649,2019,JP,JP,BUSIN,HEALT,13520.76,336013985.347,721.0,721.0,571697.643,330343347.811,64001.216,19940.359,4328823.053,686175.265,111359.777,174006.958,18206.61,19910.247,654360.273,330343347.811,64001.216,325273.525,24851.708436
16321,2019,JP,JP,RETA1,HEALT,11389.01,332017194.513,721.0,721.0,489496.919,327506308.921,55962.575,17208.38,3402085.374,546132.345,74825.098,147930.091,34058.269,11877.747,508910.953,327506308.921,55962.575,171537.649,29152.419263
2957,2019,JP,JP,COMPU,COMPU,11265.05,320281907.495,721.0,721.0,435598.474,315396385.193,39423.358,20665.675,3808978.996,580855.798,71534.768,110331.072,24861.227,12533.099,541754.76,315396385.193,39423.358,309228.521,28431.467902
8452,2019,JP,JP,HOTEL,HEALT,9530.68,316230129.585,721.0,721.0,412833.322,312460026.845,55551.692,18509.426,2824744.066,458464.234,75628.451,130827.097,19468.811,12706.697,427546.419,312460026.845,55551.692,204348.27,33180.22739
11556,2019,JP,JP,NATUR,ELEC2,9233.26,313081768.896,721.0,721.0,350841.901,309422017.358,21631.493,17339.29,2871179.499,398759.355,48970.163,99912.428,10473.149,12205.048,372546.186,309422017.358,21631.493,126374.8,33908.04211
1711,2019,JP,JP,BUSIN,RECRE,11880.52,312696062.934,721.0,721.0,476938.247,307950872.318,21837.382,19622.079,3659184.734,567608.173,68709.247,134734.545,31249.758,13119.266,530091.27,307950872.318,21837.382,124300.122,26320.065362
9439,2019,JP,JP,LANDT,CONST,9222.24,309090758.37,721.0,721.0,311657.189,305377266.668,49707.69,13889.343,2912748.145,425489.334,48342.327,68768.458,8897.567,12225.194,400389.248,305377266.668,49707.69,218265.376,33515.800757
13239,2019,JP,JP,PAPER,PRINT,7965.49,305108943.667,721.0,721.0,347704.117,301805120.653,39463.947,14442.56,2513915.959,388296.431,81211.275,88413.442,17322.61,11318.244,357789.695,301805120.653,39463.947,125078.546,38303.851196
7668,2019,JP,JP,GASDI,CONST,7908.16,303155891.37,721.0,721.0,315669.851,299788568.641,37166.564,11409.563,2612549.249,390527.502,51929.095,90320.796,19417.614,10830.842,358558.841,299788568.641,37166.564,142784.853,38334.567253
10188,2019,JP,JP,MACHI,MOTO1,7726.0,302773690.698,721.0,721.0,324986.035,299746764.667,36167.692,12324.469,2266245.174,387202.66,76250.667,83375.798,14607.491,9912.168,361281.984,299746764.667,36167.692,114948.498,39188.932267
8102,2019,JP,JP,HEALT,COMPU,9095.77,301187680.847,721.0,721.0,332343.139,297413119.102,48972.538,12049.101,2957259.584,423937.384,51405.636,82938.267,12852.848,10905.189,386801.698,297413119.102,48972.538,115720.481,33112.939404
18911,2019,JP,JP,TRANS,TRANS,7615.04,297787210.397,721.0,721.0,325111.92,294217048.289,22381.266,11845.081,2839719.713,371104.129,55034.178,97167.738,25395.919,7750.795,344787.758,294217048.289,22381.266,166622.271,39105.140669
1743,2019,JP,JP,BUSIN,WHOLE,11014.26,295451793.986,721.0,721.0,433193.833,290993906.098,62120.56,15518.324,3404281.052,542774.119,76497.351,115828.428,22744.349,15934.445,508122.216,290993906.098,62120.56,266437.403,26824.479719
5878,2019,JP,JP,FABRI,MOTO1,6899.19,293282394.195,721.0,721.0,289098.989,290581260.381,18133.193,13249.526,2044505.298,336146.808,56371.572,75816.377,13324.317,7758.682,308453.49,290581260.381,18133.193,144302.275,42509.685078
8075,2019,JP,JP,HEALT,93197,7476.76,291380378.513,721.0,721.0,289054.994,288593444.977,24354.558,10154.072,2079504.561,383865.351,61633.036,67568.532,6439.266,8676.501,359088.664,288593444.977,24354.558,80882.934,38971.476751
19784,2019,JP,JP,WHOLE,RUBBE,7322.33,289768485.936,721.0,721.0,288059.9,286926054.982,25786.121,13211.145,2128240.786,387133.003,52857.059,79567.468,11352.598,10043.441,354614.285,286926054.982,25786.121,75625.496,39573.262327
15199,2019,JP,JP,RADIO,RADIO,7404.92,286134119.396,721.0,721.0,306154.695,283094105.43,31899.379,11793.329,2354497.962,335668.601,54045.808,97139.376,4767.747,9350.97,314610.383,283094105.43,31899.379,135812.029,38641.081794
14638,2019,JP,JP,PRINT,PRINT,10377.28,280798047.516,721.0,721.0,394729.736,276626647.477,46688.738,14412.521,3190485.089,525083.956,73482.73,102050.506,15725.86,12364.6,496099.107,276626647.477,46688.738,156787.284,27058.925606
14076,2019,JP,JP,POSTT,COMPU,7604.87,273972000.736,721.0,721.0,314289.867,270684503.971,42083.141,10350.157,2540541.934,380231.666,43189.382,106316.892,7926.653,10334.26,356467.552,270684503.971,42083.141,194877.121,36025.862472
19773,2019,JP,JP,WHOLE,RADIO,6450.29,273876508.756,721.0,721.0,276247.541,271639704.913,24293.484,11137.856,1602879.343,322245.62,58709.133,70808.79,13190.388,9139.235,299977.854,271639704.913,24293.484,59919.325,42459.565191
14168,2019,JP,JP,POSTT,PUBLI,7064.94,270242122.272,721.0,721.0,305783.207,267390728.104,35012.696,12420.134,2184622.704,313555.426,47887.337,93713.317,25610.111,6927.959,297422.346,267390728.104,35012.696,116528.1,38251.156029
19677,2019,JP,JP,WHOLE,COMPU,9888.83,268653594.464,721.0,721.0,391147.694,264300580.05,51020.268,16349.97,3403935.05,490561.431,85162.919,93337.926,13690.388,12022.78,460769.244,264300580.05,51020.268,147978.76,27167.379201
19738,2019,JP,JP,WHOLE,MOTO1,10941.73,267871461.644,721.0,721.0,476911.197,263369754.444,59837.574,19703.68,3404253.463,541001.286,95113.322,140537.638,26057.828,11082.152,499119.065,263369754.444,59837.574,192968.768,24481.636966
15420,2019,JP,JP,RAWMI,DAIRY,5674.8,267631688.633,721.0,721.0,234205.449,265218548.634,27999.645,10598.956,1865122.504,275213.444,39735.855,66480.741,15144.624,7561.207,258282.772,265218548.634,27999.645,119347.451,47161.430999
16313,2019,JP,JP,RETA1,FOOD5,11671.35,267587149.387,721.0,721.0,462424.66,262600624.171,55541.806,16591.76,3933114.801,518852.19,70342.183,147009.65,10229.446,13092.682,483677.667,262600624.171,55541.806,183304.027,22926.837888
8203,2019,JP,JP,HEALT,RESEA,5674.47,267181923.68,721.0,721.0,204055.89,264971106.81,27647.0,9714.366,1699156.983,270242.631,30917.241,58158.318,3547.113,5974.304,243819.775,264971106.81,27647.0,136008.127,47084.912543
15648,2019,JP,JP,REALE,REALE,10205.95,261037112.046,721.0,721.0,446525.394,257139221.596,22579.02,14374.75,2899989.765,514421.522,104449.655,125628.735,9033.784,13787.466,483627.411,257139221.596,22579.02,64820.912,25576.95384
15589,2019,JP,JP,REALE,HOTEL,7143.93,254118317.154,721.0,721.0,290667.898,250871619.904,28618.416,9524.907,2555063.302,362822.727,48542.412,77529.405,19581.449,8964.251,338500.97,250871619.904,28618.416,92135.527,35571.221604
1651,2019,JP,JP,BUSIN,HOTEL,7473.16,252244640.385,721.0,721.0,272922.292,249485740.304,38505.428,13472.697,2063962.801,370036.862,33441.543,65613.814,23261.721,9715.729,342213.45,249485740.304,38505.428,56155.893,33753.410925
649,2019,JP,JP,AUXIL,INSUR,7663.29,249516797.772,721.0,721.0,297438.756,246443522.048,21806.583,13987.681,2360299.35,379743.354,39469.794,85163.746,13260.67,9950.746,353404.163,246443522.048,21806.583,74326.335,32560.009835
15181,2019,JP,JP,RADIO,OFFIC,7696.51,248715546.555,721.0,721.0,351239.943,245580228.564,26321.863,11990.652,2375569.617,370195.916,73483.101,105144.856,16634.929,10523.911,341913.77,245580228.564,26321.863,114980.348,32315.367167
8123,2019,JP,JP,HEALT,FINAN,5761.5,247179469.722,721.0,721.0,232917.664,244932683.779,35307.56,9157.398,1686256.962,283146.359,31841.994,69170.872,9529.908,9798.161,264005.559,244932683.779,35307.56,45083.884,42901.930005
630,2019,JP,JP,AUXIL,FINAN,7202.16,240896210.152,721.0,721.0,307883.991,237932663.081,27250.963,11848.336,2277483.634,339080.148,57099.068,80085.22,28206.053,7686.555,311790.997,237932663.081,27250.963,161620.69,33447.772634
19765,2019,JP,JP,WHOLE,POSTT,5818.58,240876230.859,721.0,721.0,233364.058,238390890.632,20924.618,8948.625,1958903.756,263199.171,38547.346,71825.726,8479.376,7451.094,241520.606,238390890.632,20924.618,75176.73,41397.769019
19671,2019,JP,JP,WHOLE,CHEM1,5640.32,237805609.252,721.0,721.0,233996.532,235547778.127,18088.362,9201.018,1721578.028,274967.185,44860.526,63772.815,15668.048,7151.948,259583.72,235547778.127,18088.362,108878.004,42161.722961
7422,2019,JP,JP,FOUND,MOTO1,7483.29,236385718.075,721.0,721.0,257108.086,232994547.43,41833.639,11968.626,2722842.703,357417.591,42113.494,54951.171,10897.8,8882.184,337004.721,232994547.43,41833.639,168659.029,31588.474865
6087,2019,JP,JP,FINAN,RETA1,5063.99,234517218.549,721.0,721.0,217099.254,232544629.316,19310.372,8757.764,1473424.389,253997.455,43945.462,64525.788,11348.732,5578.149,235796.573,232544629.316,19310.372,109252.496,46310.758621
16876,2019,JP,JP,SALEM,SALEM,6823.61,231504683.74,721.0,721.0,248927.432,228530896.047,29325.318,8518.276,2362317.734,324698.933,52311.595,32908.304,24799.825,7811.282,305283.192,228530896.047,29325.318,121361.114,33927.009858
11292,2019,JP,JP,MOTOR,LANDT,6353.05,224601697.306,721.0,721.0,243573.067,222093554.508,24611.012,10343.27,1924851.859,304763.589,43871.175,58931.535,18877.958,5548.935,284520.605,222093554.508,24611.012,147561.757,35353.365282
14174,2019,JP,JP,POSTT,RECRE,6423.12,220903066.897,721.0,721.0,268399.201,218253307.07,31751.177,9410.774,2015895.685,324302.989,45875.951,70036.812,14360.649,8994.581,303182.532,218253307.07,31751.177,47084.237,34391.863595
16390,2019,JP,JP,RETA1,RETA1,5550.56,212422697.818,721.0,721.0,226515.098,210071375.711,14938.913,9191.371,1823924.142,276752.583,43998.501,64198.959,3726.52,7370.552,264950.295,210071375.711,14938.913,97724.736,38270.498439
823,2019,JP,JP,BASIC,FURNI,6889.81,211521802.828,721.0,721.0,288618.491,204651964.749,70469.859,10352.728,6148098.746,352298.255,70675.553,64211.954,18205.75,8039.678,333149.029,204651964.749,70469.859,523750.403,30700.672853
14730,2019,JP,JP,PROCE,FOOD5,5890.05,206260305.118,721.0,721.0,229450.689,203982374.94,28897.495,8862.664,1716610.097,294109.233,35103.235,61464.799,15595.767,6739.434,275708.031,203982374.94,28897.495,76411.281,35018.430254
16667,2019,JP,JP,RUBBE,MOTO1,9792.62,205165232.619,721.0,721.0,394624.121,201285253.609,50532.584,17880.661,2947395.798,469545.845,68367.951,105654.396,21712.196,9906.022,446080.832,201285253.609,50532.584,225255.994,20951.005208
19785,2019,JP,JP,WHOLE,SALEM,5112.15,204308861.204,721.0,721.0,174566.644,202361646.325,18730.617,8231.883,1501881.898,243803.836,18148.952,40493.652,14681.19,5372.088,227721.706,202361646.325,18730.617,109889.618,39965.349453
1620,2019,JP,JP,BUSIN,EDUCA,5394.28,203201590.746,721.0,721.0,251193.213,201083926.079,24544.103,9232.04,1562930.234,269765.078,52139.205,69187.27,20901.966,7571.661,257148.282,201083926.079,24544.103,89633.094,37669.826325
906,2019,JP,JP,BASIC,TRANS,6151.25,202710198.559,721.0,721.0,244361.454,196973086.597,45024.556,10246.265,5132510.841,304968.847,47920.716,57979.065,13666.119,7799.039,281112.461,196973086.597,45024.556,203918.065,32954.309865
16417,2019,JP,JP,RETA1,WHOLE,4319.36,199696737.007,721.0,721.0,170208.691,197958442.037,24271.63,8041.728,1326757.431,209015.489,34582.987,39614.085,10316.904,4744.067,198194.349,197958442.037,24271.63,26320.938,46232.945855
11145,2019,JP,JP,MOTO1,MACHI,5990.16,197180878.629,721.0,721.0,238072.23,194810979.027,29317.178,10204.149,1788336.26,303969.785,52315.087,56123.923,12047.039,6860.199,285378.807,194810979.027,29317.178,94101.185,32917.464413
19116,2019,JP,JP,VEGET,HOTEL,5164.83,195751801.422,721.0,721.0,223842.778,193533705.968,25134.925,8387.233,1726100.233,234630.284,45631.209,59624.22,17313.397,6295.304,222921.237,193533705.968,25134.925,87378.172,37900.918602
3211,2019,JP,JP,CONST,PUBLI,5181.99,191419030.636,721.0,721.0,218757.305,189309561.253,22874.78,7463.476,1610363.72,250010.101,50040.019,59521.914,9512.23,6131.678,234743.249,189309561.253,22874.78,74659.645,36939.289855
16639,2019,JP,JP,RUBBE,FURNI,4783.73,190310667.335,721.0,721.0,194979.141,188499525.201,8990.035,7191.853,1365369.725,234611.38,33384.825,57497.946,10082.076,6194.558,216337.164,188499525.201,8990.035,85992.086,39782.90316
822,2019,JP,JP,BASIC,FOUND,5066.38,187810767.834,721.0,721.0,207831.516,182551855.088,62386.674,9681.804,4734610.454,244402.298,39033.587,62912.578,6165.375,7626.627,227247.045,182551855.088,62386.674,291059.975,37070.012086
3756,2019,JP,JP,DIST1,DIST1,7127.49,187675133.982,721.0,721.0,300422.375,184854116.15,25315.586,10308.328,2140849.08,344122.463,52550.493,88547.208,13457.832,9921.333,319756.177,184854116.15,25315.586,138602.809,26331.167632
16385,2019,JP,JP,RETA1,RECRE,4579.62,186205024.28,721.0,721.0,187686.38,184261420.652,19679.339,6963.104,1503722.714,225552.09,33990.214,50851.098,15139.802,5344.297,209845.497,184261420.652,19679.339,101124.558,40659.492333
4693,2019,JP,JP,ELEC2,DIST1,4954.32,185800199.908,721.0,721.0,218394.549,183800821.749,29395.975,7862.237,1490012.845,253712.554,40538.357,66984.19,8142.703,5781.9,242088.345,183800821.749,29395.975,70155.434,37502.664323
16379,2019,JP,JP,RETA1,PUBLI,5609.54,183451905.381,721.0,721.0,239931.968,181156552.404,15730.679,8586.978,1745528.262,285575.09,52554.265,70862.276,5215.549,7237.142,261118.744,181156552.404,15730.679,78549.433,32703.555974
